gene_id,ortholog_genes_Ps,intron_id_Tt,intron_id_Pc,intron_id_Pt,intron_id,intron_age,intron_gc_content,intron_width
000000F_DK2_H2.94,1,NA,scaffold_0089_66787_66807,scaffold51_161_149248_149271,000000F_DK2_H2_202601_202622,2,18.181818181818183,22
000000F_DK2_H2.94,1,NA,NA,NA,000000F_DK2_H2_202339_202373,1,17.142857142857142,35
000000F_DK2_H2.94,1,NA,NA,NA,000000F_DK2_H2_203176_203254,1,18.9873417721519,79
000000F_DK2_H2.95,1,NA,scaffold_0015_100357_100379,scaffold51_81_136880_136909,000000F_DK2_H2_205597_205623,2,11.11111111111111,27
000000F_DK2_H2.95,1,NA,scaffold_0015_99942_99964,scaffold51_81_136462_136487,000000F_DK2_H2_205182_205207,2,11.538461538461538,26
000000F_DK2_H2.95,1,NA,NA,NA,000000F_DK2_H2_204694_204716,1,8.695652173913043,23
000000F_DK2_H2.97,1,NA,NA,NA,000000F_DK2_H2_208298_208319,1,18.181818181818183,22
000001F_DK2_H1.1,1,NA,NA,NA,000001F_DK2_H1_1623_1661,1,33.33333333333333,39
000001F_DK2_H1.10,1,NA,scaffold_0021_107_134,scaffold51_58_173640_173666,000001F_DK2_H1_17893_17921,2,20.689655172413794,29
000001F_DK2_H1.10,1,NA,scaffold_0021_528_554,scaffold51_58_173220_173246,000001F_DK2_H1_18315_18339,2,20,25
000001F_DK2_H1.10,1,NA,scaffold_0021_648_670,scaffold51_58_173103_173126,000001F_DK2_H1_18433_18456,2,12.5,24
000001F_DK2_H1.2,1,NA,scaffold_0067_57341_57361,scaffold51_76_305826_305848,000001F_DK2_H1_3751_3774,2,12.5,24
000001F_DK2_H1.2,1,NA,NA,NA,000001F_DK2_H1_4288_4309,1,31.818181818181817,22
000001F_DK2_H1.24,1,NA,scaffold_0008_291601_291621,scaffold51_21_59640_59666,000001F_DK2_H1_81133_81159,2,11.11111111111111,27
000001F_DK2_H1.24,1,NA,scaffold_0008_291926_291946,scaffold51_21_59309_59335,000001F_DK2_H1_81460_81487,2,21.428571428571427,28
000001F_DK2_H1.24,1,NA,NA,NA,000001F_DK2_H1_81233_81261,1,31.03448275862069,29
000001F_DK2_H1.24,1,NA,NA,NA,000001F_DK2_H1_81313_81338,1,11.538461538461538,26
000001F_DK2_H1.24,1,NA,NA,NA,000001F_DK2_H1_81657_81686,1,10,30
000001F_DK2_H1.25,1,NA,NA,NA,000001F_DK2_H1_82326_82348,1,17.391304347826086,23
000001F_DK2_H1.25,1,NA,NA,NA,000001F_DK2_H1_82542_82563,1,13.636363636363637,22
000001F_DK2_H1.25,1,NA,NA,NA,000001F_DK2_H1_84124_84161,1,15.789473684210526,38
000001F_DK2_H1.25,1,NA,NA,NA,000001F_DK2_H1_84916_84937,1,9.090909090909092,22
000001F_DK2_H1.39,1,NA,NA,NA,000001F_DK2_H1_99441_99464,1,20.833333333333336,24
000001F_DK2_H1.4,1,NA,scaffold_0048_218914_218935,scaffold51_142_41072_41093,000001F_DK2_H1_6190_6212,2,17.391304347826086,23
000001F_DK2_H1.4,1,NA,scaffold_0048_219203_219227,scaffold51_142_40779_40804,000001F_DK2_H1_5899_5922,2,20.833333333333336,24
000001F_DK2_H1.4,1,NA,scaffold_0048_219447_219468,scaffold51_142_40538_40559,000001F_DK2_H1_5658_5679,2,22.727272727272727,22
000001F_DK2_H1.4,1,NA,scaffold_0048_219607_219629,scaffold51_142_40372_40399,000001F_DK2_H1_5498_5519,2,9.090909090909092,22
000001F_DK2_H1.5,1,NA,NA,NA,000001F_DK2_H1_7467_7489,1,13.043478260869565,23
000001F_DK2_H1.5,1,NA,NA,NA,000001F_DK2_H1_7681_7703,1,13.043478260869565,23
000001F_DK2_H1.54,1,NA,scaffold_0042_221999_222021,scaffold51_30_519046_519079,000001F_DK2_H1_112662_112684,2,26.08695652173913,23
000001F_DK2_H1.54,1,NA,NA,NA,000001F_DK2_H1_112826_112899,1,16.216216216216218,74
000001F_DK2_H1.59,1,NA,NA,NA,000001F_DK2_H1_118939_118963,1,24,25
000001F_DK2_H1.59,1,NA,NA,NA,000001F_DK2_H1_119035_119054,1,20,20
000001F_DK2_H1.59,1,NA,NA,NA,000001F_DK2_H1_119357_119412,1,30.357142857142858,56
000001F_DK2_H1.6,1,NA,scaffold_0087_57080_57103,scaffold51_61_277700_277727,000001F_DK2_H1_12068_12089,2,9.090909090909092,22
000001F_DK2_H1.6,1,NA,NA,NA,000001F_DK2_H1_13127_13149,1,13.043478260869565,23
000001F_DK2_H1.64,1,NA,scaffold_0022_155441_155460,scaffold51_4_424317_424342,000001F_DK2_H1_137717_137739,2,17.391304347826086,23
000001F_DK2_H1.64,1,NA,scaffold_0022_155637_155659,scaffold51_4_424519_424541,000001F_DK2_H1_137512_137540,2,20.689655172413794,29
000001F_DK2_H1.64,1,NA,scaffold_0022_155848_155868,scaffold51_4_424730_424752,000001F_DK2_H1_137299_137323,2,8,25
000001F_DK2_H1.64,1,NA,NA,NA,000001F_DK2_H1_136748_136771,1,25,24
000001F_DK2_H1.7,1,NA,NA,NA,000001F_DK2_H1_13917_13938,1,13.636363636363637,22
000001F_DK2_H1.7,1,NA,NA,NA,000001F_DK2_H1_14119_14148,1,36.666666666666664,30
000001F_DK2_H1.74,1,NA,NA,scaffold51_3_529540_529556,000001F_DK2_H1_161763_161785,2,13.043478260869565,23
000001F_DK2_H1.74,1,NA,NA,NA,000001F_DK2_H1_160930_160953,1,12.5,24
000001F_DK2_H1.76,1,NA,NA,NA,000001F_DK2_H1_162920_162948,1,17.24137931034483,29
000001F_DK2_H1.8,1,NA,scaffold_0018_18934_18956,scaffold51_1_386741_386769,000001F_DK2_H1_14529_14551,2,21.73913043478261,23
000001F_DK2_H1.80,1,NA,scaffold_0020_373387_373407,scaffold51_3_403153_403175,000001F_DK2_H1_166231_166252,2,9.090909090909092,22
000001F_DK2_H1.80,1,NA,NA,NA,000001F_DK2_H1_166056_166078,1,17.391304347826086,23
000001F_DK2_H1.92,1,NA,NA,NA,000001F_DK2_H1_179119_179144,1,23.076923076923077,26
000001F_DK2_H1.93,1,NA,scaffold_0043_266550_266581,NA,000001F_DK2_H1_179849_179869,2,23.809523809523807,21
000001F_DK2_H1.93,1,NA,scaffold_0043_266710_266734,scaffold51_71_339474_339498,000001F_DK2_H1_179998_180020,2,17.391304347826086,23
000001F_DK2_H1.93,1,NA,scaffold_0043_266834_266857,scaffold51_71_339351_339374,000001F_DK2_H1_180114_180139,2,11.538461538461538,26
000001F_DK2_H1.93,1,NA,scaffold_0043_267420_267441,scaffold51_71_338783_338803,000001F_DK2_H1_180662_180684,2,13.043478260869565,23
000001F_DK2_H1.93,1,NA,NA,NA,000001F_DK2_H1_179576_179597,1,22.727272727272727,22
000001F_DK2_H1.93,1,NA,NA,NA,000001F_DK2_H1_180300_180331,1,18.75,32
000001F_DK2_H1.93,1,NA,NA,NA,000001F_DK2_H1_180857_180879,1,17.391304347826086,23
000001F_DK2_H1.94,1,NA,scaffold_0020_372083_372105,scaffold51_7_387042_387067,000001F_DK2_H1_182152_182174,2,21.73913043478261,23
000001F_DK2_H2.20,1,chr_001_27926_27984,scaffold_0024_87788_87810,scaffold51_44_437516_437541,000001F_DK2_H2_63668_63693,3,11.538461538461538,26
000001F_DK2_H2.20,1,chr_001_28280_28335,scaffold_0024_87521_87543,scaffold51_44_437786_437811,000001F_DK2_H2_63401_63423,3,21.73913043478261,23
000001F_DK2_H2.20,1,NA,scaffold_0024_90802_90822,scaffold51_44_434503_434527,000001F_DK2_H2_66474_66495,2,9.090909090909092,22
000001F_DK2_H2.20,1,NA,scaffold_0024_98089_98110,scaffold51_44_427152_427176,000001F_DK2_H2_73543_73567,2,20,25
000001F_DK2_H2.20,1,NA,NA,NA,000001F_DK2_H2_64007_64042,1,22.22222222222222,36
000001F_DK2_H2.20,1,NA,NA,NA,000001F_DK2_H2_64358_64382,1,8,25
000001F_DK2_H2.20,1,NA,NA,NA,000001F_DK2_H2_65016_65040,1,16,25
000001F_DK2_H2.20,1,NA,NA,NA,000001F_DK2_H2_65490_65510,1,14.285714285714285,21
000001F_DK2_H2.20,1,NA,NA,NA,000001F_DK2_H2_73712_73734,1,17.391304347826086,23
000001F_DK2_H2.21,1,NA,scaffold_0032_267823_267844,scaffold51_109_40485_40512,000001F_DK2_H2_76208_76231,2,20.833333333333336,24
000001F_DK2_H2.21,1,NA,NA,scaffold51_109_38626_38647,000001F_DK2_H2_74403_74428,2,7.6923076923076925,26
000001F_DK2_H2.21,1,NA,NA,NA,000001F_DK2_H2_75379_75403,1,16,25
000001F_DK2_H2.21,1,NA,NA,NA,000001F_DK2_H2_76316_76337,1,18.181818181818183,22
000001F_DK2_H2.27,1,NA,scaffold_0008_57608_57630,scaffold51_36_335405_335424,000001F_DK2_H2_86552_86571,2,10,20
000001F_DK2_H2.27,1,NA,scaffold_0008_58183_58205,scaffold51_36_334830_334855,000001F_DK2_H2_85961_85983,2,30.434782608695656,23
000001F_DK2_H2.27,1,NA,scaffold_0008_58670_58693,scaffold51_36_334344_334365,000001F_DK2_H2_85528_85552,2,12,25
000001F_DK2_H2.27,1,NA,NA,NA,000001F_DK2_H2_86256_86277,1,13.636363636363637,22
000001F_DK2_H2.28,1,NA,scaffold_0019_203621_203640,scaffold51_72_121963_121986,000001F_DK2_H2_87952_87975,2,12.5,24
000001F_DK2_H2.28,1,NA,scaffold_0019_203900_203922,scaffold51_72_121669_121691,000001F_DK2_H2_88217_88240,2,20.833333333333336,24
000001F_DK2_H2.28,1,NA,NA,NA,000001F_DK2_H2_87510_87535,1,15.384615384615383,26
000001F_DK2_H2.28,1,NA,NA,NA,000001F_DK2_H2_87751_87772,1,13.636363636363637,22
000001F_DK2_H2.28,1,NA,NA,NA,000001F_DK2_H2_88367_88446,1,30,80
000001F_DK2_H2.32,1,NA,scaffold_0024_343111_343132,scaffold51_177_82290_82313,000001F_DK2_H2_90712_90737,2,26.923076923076923,26
000001F_DK2_H2.32,1,NA,scaffold_0024_343311_343332,scaffold51_177_82492_82512,000001F_DK2_H2_90508_90533,2,15.384615384615383,26
000001F_DK2_H2.33,1,chr_025_78646_78746,scaffold_0032_286641_286664,scaffold51_65_28407_28429,000001F_DK2_H2_91231_91304,3,13.513513513513514,74
000001F_DK2_H2.33,1,chr_025_78817_78980,NA,NA,000001F_DK2_H2_91131_91160,3,13.333333333333334,30
000001F_DK2_H2.33,1,NA,scaffold_0032_286848_286870,scaffold51_65_28197_28223,000001F_DK2_H2_90989_91017,2,10.344827586206897,29
000001F_DK2_H2.35,1,NA,scaffold_0032_151686_151705,NA,000001F_DK2_H2_92810_92831,2,13.636363636363637,22
000001F_DK2_H2.35,1,NA,NA,scaffold51_65_203764_203793,000001F_DK2_H2_92458_92486,2,6.896551724137931,29
000001F_DK2_H2.35,1,NA,NA,scaffold51_65_204305_204330,000001F_DK2_H2_93047_93071,2,24,25
000001F_DK2_H2.35,1,NA,NA,NA,000001F_DK2_H2_92678_92704,1,11.11111111111111,27
000001F_DK2_H2.36,1,NA,scaffold_0032_149097_149118,scaffold51_18_492787_492811,000001F_DK2_H2_95444_95468,2,20,25
000001F_DK2_H2.36,1,NA,NA,NA,000001F_DK2_H2_95249_95278,1,10,30
000001F_DK2_H2.38,1,NA,NA,NA,000001F_DK2_H2_97161_97186,1,38.46153846153847,26
000001F_DK2_H2.38,1,NA,NA,NA,000001F_DK2_H2_97206_97227,1,13.636363636363637,22
000001F_DK2_H2.38,1,NA,NA,NA,000001F_DK2_H2_97612_97635,1,16.666666666666664,24
000001F_DK2_H2.40,1,NA,NA,NA,000001F_DK2_H2_102368_102421,1,25.925925925925924,54
000001F_DK2_H2.41,1,chr_180_376999_377056,NA,NA,000001F_DK2_H2_104484_104508,3,24,25
000001F_DK2_H2.41,1,NA,scaffold_0022_315937_315958,scaffold51_53_446465_446486,000001F_DK2_H2_104321_104342,2,9.090909090909092,22
000001F_DK2_H2.41,1,NA,scaffold_0022_317091_317112,scaffold51_53_447622_447646,000001F_DK2_H2_103189_103210,2,13.636363636363637,22
000001F_DK2_H2.44,1,chr_010_212214_212310,scaffold_0078_169711_169731,scaffold51_36_38595_38619,000001F_DK2_H2_107940_107961,3,18.181818181818183,22
000001F_DK2_H2.44,1,chr_010_212493_212717,scaffold_0078_169508_169528,scaffold51_36_38802_38824,000001F_DK2_H2_108144_108166,3,17.391304347826086,23
000001F_DK2_H2.44,1,NA,scaffold_0078_166325_166348,scaffold51_36_41992_42016,000001F_DK2_H2_111346_111369,2,12.5,24
000001F_DK2_H2.44,1,NA,NA,NA,000001F_DK2_H2_111118_111140,1,17.391304347826086,23
000001F_DK2_H2.44,1,NA,NA,NA,000001F_DK2_H2_111437_111464,1,14.285714285714285,28
000001F_DK2_H2.47,1,NA,scaffold_0024_138958_138979,scaffold51_43_257446_257468,000001F_DK2_H2_114946_114973,2,17.857142857142858,28
000001F_DK2_H2.47,1,NA,scaffold_0024_140092_140116,scaffold51_43_258581_258605,000001F_DK2_H2_113809_113833,2,16,25
000001F_DK2_H2.47,1,NA,scaffold_0024_140664_140689,scaffold51_43_259153_259177,000001F_DK2_H2_113237_113261,2,20,25
000001F_DK2_H2.48,1,chr_001_611067_611133,scaffold_0009_407566_407586,scaffold51_59_315830_315853,000001F_DK2_H2_115924_115946,3,17.391304347826086,23
000001F_DK2_H2.48,1,chr_001_611389_611445,NA,NA,000001F_DK2_H2_115701_115726,3,7.6923076923076925,26
000001F_DK2_H2.48,1,chr_001_611517_611819,scaffold_0009_407855_407877,scaffold51_59_315537_315561,000001F_DK2_H2_115606_115629,3,16.666666666666664,24
000001F_DK2_H2.49,1,NA,NA,NA,000001F_DK2_H2_117954_117977,1,16.666666666666664,24
000001F_DK2_H2.52,1,NA,scaffold_0051_20717_20738,NA,000001F_DK2_H2_120112_120137,2,19.230769230769234,26
000001F_DK2_H2.52,1,NA,scaffold_0051_21174_21194,scaffold51_30_477365_477390,000001F_DK2_H2_120552_120574,2,21.73913043478261,23
000001F_DK2_H2.52,1,NA,NA,scaffold51_30_477176_477202,000001F_DK2_H2_120365_120389,2,28.000000000000004,25
000001F_DK2_H2.53,1,NA,scaffold_0051_22036_22060,scaffold51_30_478253_478277,000001F_DK2_H2_121339_121361,2,30.434782608695656,23
000001F_DK2_H2.53,1,NA,scaffold_0051_22687_22708,scaffold51_30_478913_478935,000001F_DK2_H2_121982_122004,2,8.695652173913043,23
000001F_DK2_H2.53,1,NA,NA,scaffold51_30_480922_480948,000001F_DK2_H2_123989_124010,2,22.727272727272727,22
000001F_DK2_H2.53,1,NA,NA,NA,000001F_DK2_H2_123619_123641,1,8.695652173913043,23
000001F_DK2_H2.53,1,NA,NA,NA,000001F_DK2_H2_123804_123828,1,12,25
000001F_DK2_H2.53,1,NA,NA,NA,000001F_DK2_H2_124173_124195,1,26.08695652173913,23
000001F_DK2_H2.58,1,chr_124_1125020_1125122,scaffold_0010_387514_387534,scaffold51_104_210183_210209,000001F_DK2_H2_138184_138205,3,18.181818181818183,22
000001F_DK2_H2.58,1,NA,scaffold_0010_387701_387721,scaffold51_104_210376_210397,000001F_DK2_H2_138372_138393,2,13.636363636363637,22
000001F_DK2_H2.58,1,NA,scaffold_0010_388323_388342,scaffold51_104_210999_211021,000001F_DK2_H2_139043_139067,2,20,25
000001F_DK2_H2.58,1,NA,scaffold_0010_388552_388573,scaffold51_104_211231_211257,000001F_DK2_H2_139283_139305,2,17.391304347826086,23
000001F_DK2_H2.58,1,NA,NA,NA,000001F_DK2_H2_138479_138503,1,12,25
000001F_DK2_H2.58,1,NA,NA,NA,000001F_DK2_H2_138809_138828,1,10,20
000001F_DK2_H2.59,1,chr_005_59934_60106,NA,NA,000001F_DK2_H2_142321_142346,3,15.384615384615383,26
000001F_DK2_H2.59,1,NA,scaffold_0022_152567_152588,scaffold51_4_421344_421365,000001F_DK2_H2_142136_142158,2,17.391304347826086,23
000001F_DK2_H2.59,1,NA,scaffold_0022_153510_153534,scaffold51_4_422287_422311,000001F_DK2_H2_141112_141134,2,17.391304347826086,23
000001F_DK2_H2.59,1,NA,scaffold_0022_154706_154728,scaffold51_4_423569_423596,000001F_DK2_H2_139938_139960,2,21.73913043478261,23
000001F_DK2_H2.59,1,NA,NA,NA,000001F_DK2_H2_139474_139497,1,25,24
000001F_DK2_H2.59,1,NA,NA,NA,000001F_DK2_H2_139628_139653,1,23.076923076923077,26
000001F_DK2_H2.59,1,NA,NA,NA,000001F_DK2_H2_140636_140663,1,25,28
000001F_DK2_H2.59,1,NA,NA,NA,000001F_DK2_H2_141359_141384,1,23.076923076923077,26
000001F_DK2_H2.60,1,NA,scaffold_0022_151263_151285,scaffold51_53_399881_399908,000001F_DK2_H2_143538_143560,2,17.391304347826086,23
000001F_DK2_H2.60,1,NA,NA,NA,000001F_DK2_H2_143034_143057,1,16.666666666666664,24
000001F_DK2_H2.61,1,chr_124_972920_972976,NA,NA,000001F_DK2_H2_145081_145104,3,12.5,24
000001F_DK2_H2.61,1,NA,scaffold_0010_391708_391729,scaffold51_126_71603_71625,000001F_DK2_H2_146953_146976,2,16.666666666666664,24
000001F_DK2_H2.61,1,NA,scaffold_0010_392978_392998,scaffold51_126_70314_70335,000001F_DK2_H2_148223_148243,2,14.285714285714285,21
000001F_DK2_H2.61,1,NA,scaffold_0010_393442_393461,scaffold51_126_69834_69858,000001F_DK2_H2_148631_148653,2,13.043478260869565,23
000001F_DK2_H2.61,1,NA,NA,scaffold51_126_74489_74514,000001F_DK2_H2_143912_143935,2,20.833333333333336,24
000001F_DK2_H2.61,1,NA,NA,NA,000001F_DK2_H2_146357_146381,1,12,25
000001F_DK2_H2.62,1,NA,NA,scaffold51_131_169689_169714,000001F_DK2_H2_148880_148907,2,10.714285714285714,28
000001F_DK2_H2.62,1,NA,NA,NA,000001F_DK2_H2_149054_149077,1,12.5,24
000001F_DK2_H2.62,1,NA,NA,NA,000001F_DK2_H2_149248_149272,1,16,25
000001F_DK2_H2.62,1,NA,NA,NA,000001F_DK2_H2_150499_150522,1,8.333333333333332,24
000001F_DK2_H2.63,1,NA,scaffold_0022_165987_166011,scaffold51_53_389498_389519,000001F_DK2_H2_153272_153294,2,21.73913043478261,23
000001F_DK2_H2.63,1,NA,scaffold_0022_168313_168334,scaffold51_53_387176_387202,000001F_DK2_H2_150957_150979,2,13.043478260869565,23
000001F_DK2_H2.63,1,NA,NA,NA,000001F_DK2_H2_157228_157251,1,12.5,24
000001F_DK2_H2.63,1,NA,NA,NA,000001F_DK2_H2_158026_158047,1,13.636363636363637,22
000001F_DK2_H2.63,1,NA,NA,NA,000001F_DK2_H2_158117_158142,1,15.384615384615383,26
000001F_DK2_H2.70,1,NA,scaffold_0015_49207_49229,scaffold51_81_116542_116566,000001F_DK2_H2_164051_164074,2,16.666666666666664,24
000001F_DK2_H2.70,1,NA,NA,NA,000001F_DK2_H2_163832_163849,1,22.22222222222222,18
000001F_DK2_H2.73,1,NA,scaffold_0043_270560_270581,scaffold51_66_14550_14571,000001F_DK2_H2_168280_168299,2,10,20
000001F_DK2_H2.73,1,NA,scaffold_0043_271183_271206,scaffold51_66_15174_15195,000001F_DK2_H2_167710_167733,2,12.5,24
000001F_DK2_H2.73,1,NA,NA,NA,000001F_DK2_H2_168675_168701,1,14.814814814814811,27
000001F_DK2_H2.9,1,NA,NA,scaffold51_35_39614_39637,000001F_DK2_H2_16408_16430,2,13.043478260869565,23
000001F_DK2_H2.9,1,NA,NA,NA,000001F_DK2_H2_15418_15438,1,33.33333333333333,21
000001F_DK2_H2.9,1,NA,NA,NA,000001F_DK2_H2_16581_16616,1,22.22222222222222,36
000001F_DK2_H2.9,1,NA,NA,NA,000001F_DK2_H2_17105_17131,1,29.629629629629623,27
000002F_DK2_H1.1,1,NA,NA,NA,000002F_DK2_H1_1553_1574,1,18.181818181818183,22
000002F_DK2_H1.1,1,NA,NA,NA,000002F_DK2_H1_1704_1728,1,12,25
000002F_DK2_H1.11,1,NA,scaffold_0010_412937_412957,scaffold51_8_79458_79481,000002F_DK2_H1_21631_21655,2,12,25
000002F_DK2_H1.11,1,NA,scaffold_0010_414036_414058,scaffold51_8_80566_80589,000002F_DK2_H1_20582_20604,2,17.391304347826086,23
000002F_DK2_H1.11,1,NA,scaffold_0010_414168_414190,scaffold51_8_80699_80724,000002F_DK2_H1_20447_20472,2,7.6923076923076925,26
000002F_DK2_H1.11,1,NA,scaffold_0010_414403_414423,scaffold51_8_80937_80959,000002F_DK2_H1_20204_20234,2,16.129032258064516,31
000002F_DK2_H1.11,1,NA,scaffold_0010_414637_414657,scaffold51_8_81173_81194,000002F_DK2_H1_19962_19993,2,9.375,32
000002F_DK2_H1.11,1,NA,NA,scaffold51_8_81353_81376,000002F_DK2_H1_19780_19803,2,12.5,24
000002F_DK2_H1.14,1,NA,scaffold_0054_178694_178714,scaffold51_165_178184_178206,000002F_DK2_H1_26394_26416,2,8.695652173913043,23
000002F_DK2_H1.14,1,NA,NA,NA,000002F_DK2_H1_27174_27193,1,15,20
000002F_DK2_H1.15,1,NA,scaffold_0059_238032_238051,scaffold51_39_46003_46025,000002F_DK2_H1_29561_29585,2,12,25
000002F_DK2_H1.15,1,NA,scaffold_0059_239689_239708,scaffold51_39_47672_47697,000002F_DK2_H1_27802_27824,2,26.08695652173913,23
000002F_DK2_H1.15,1,NA,NA,NA,000002F_DK2_H1_28061_28085,1,12,25
000002F_DK2_H1.15,1,NA,NA,NA,000002F_DK2_H1_28967_28992,1,11.538461538461538,26
000002F_DK2_H1.16,1,NA,NA,NA,000002F_DK2_H1_30316_30338,1,17.391304347826086,23
000002F_DK2_H1.16,1,NA,NA,NA,000002F_DK2_H1_30765_30852,1,22.727272727272727,88
000002F_DK2_H1.17,1,NA,scaffold_0054_89649_89669,scaffold51_74_302141_302166,000002F_DK2_H1_32444_32470,2,7.4074074074074066,27
000002F_DK2_H1.17,1,NA,scaffold_0054_90077_90097,scaffold51_74_301712_301733,000002F_DK2_H1_32878_32901,2,8.333333333333332,24
000002F_DK2_H1.17,1,NA,NA,scaffold51_74_303320_303343,000002F_DK2_H1_31348_31368,2,14.285714285714285,21
000002F_DK2_H1.18,1,NA,scaffold_0062_211899_211919,scaffold51_96_211234_211257,000002F_DK2_H1_33157_33203,2,8.51063829787234,47
000002F_DK2_H1.18,1,NA,scaffold_0062_212053_212074,scaffold51_96_211075_211100,000002F_DK2_H1_33337_33363,2,7.4074074074074066,27
000002F_DK2_H1.2,1,NA,NA,scaffold51_63_162121_162153,000002F_DK2_H1_2341_2365,2,16,25
000002F_DK2_H1.21,1,chr_068_256463_256661,scaffold_0057_219133_219152,scaffold51_168_107740_107762,000002F_DK2_H1_47212_47233,3,22.727272727272727,22
000002F_DK2_H1.21,1,chr_068_257394_258074,scaffold_0057_219784_219805,scaffold51_168_107084_107106,000002F_DK2_H1_46553_46578,3,19.230769230769234,26
000002F_DK2_H1.21,1,chr_068_258947_259034,scaffold_0057_220508_220529,scaffold51_168_106359_106381,000002F_DK2_H1_45825_45850,3,15.384615384615383,26
000002F_DK2_H1.21,1,NA,scaffold_0057_219441_219463,scaffold51_168_107427_107451,000002F_DK2_H1_46899_46923,2,16,25
000002F_DK2_H1.21,1,NA,scaffold_0057_221341_221363,NA,000002F_DK2_H1_44976_44998,2,8.695652173913043,23
000002F_DK2_H1.21,1,NA,scaffold_0057_221595_221616,NA,000002F_DK2_H1_44720_44786,2,23.88059701492537,67
000002F_DK2_H1.21,1,NA,scaffold_0057_221722_221743,scaffold51_168_105137_105162,000002F_DK2_H1_44592_44614,2,17.391304347826086,23
000002F_DK2_H1.23,1,NA,scaffold_0018_274771_274792,scaffold51_42_125066_125087,000002F_DK2_H1_51217_51242,2,11.538461538461538,26
000002F_DK2_H1.24,1,NA,scaffold_0023_317589_317610,scaffold51_100_145076_145098,000002F_DK2_H1_52400_52425,2,11.538461538461538,26
000002F_DK2_H1.24,1,NA,scaffold_0023_317807_317827,scaffold51_100_144855_144879,000002F_DK2_H1_52622_52645,2,16.666666666666664,24
000002F_DK2_H1.24,1,NA,scaffold_0023_318022_318044,scaffold51_100_144633_144660,000002F_DK2_H1_52840_52868,2,17.24137931034483,29
000002F_DK2_H1.25,1,NA,scaffold_0057_217663_217683,scaffold51_165_110235_110257,000002F_DK2_H1_53226_53248,2,21.73913043478261,23
000002F_DK2_H1.26,1,chr_090_581899_582041,scaffold_0025_212773_212795,scaffold51_20_425607_425630,000002F_DK2_H1_62176_62200,3,12,25
000002F_DK2_H1.26,1,NA,scaffold_0025_204420_204442,scaffold51_20_434007_434033,000002F_DK2_H1_53920_53943,2,12.5,24
000002F_DK2_H1.27,1,NA,scaffold_0071_11260_11280,scaffold51_42_113894_113916;scaffold51_14_534928_534950,000002F_DK2_H1_66086_66105,2,30,20
000002F_DK2_H1.27,1,NA,scaffold_0071_9737_9758,scaffold51_42_112370_112392;scaffold51_14_536452_536473,000002F_DK2_H1_67591_67613,2,13.043478260869565,23
000002F_DK2_H1.27,1,NA,NA,NA,000002F_DK2_H1_62603_62624,1,13.636363636363637,22
000002F_DK2_H1.27,1,NA,NA,NA,000002F_DK2_H1_64000_64022,1,21.73913043478261,23
000002F_DK2_H1.27,1,NA,NA,NA,000002F_DK2_H1_64514_64569,1,16.071428571428573,56
000002F_DK2_H1.27,1,NA,NA,NA,000002F_DK2_H1_66602_66656,1,14.545454545454543,55
000002F_DK2_H1.27,1,NA,NA,NA,000002F_DK2_H1_66724_66759,1,19.444444444444446,36
000002F_DK2_H1.27,1,NA,NA,NA,000002F_DK2_H1_67207_67254,1,16.666666666666664,48
000002F_DK2_H1.4,1,NA,NA,NA,000002F_DK2_H1_7167_7192,1,23.076923076923077,26
000002F_DK2_H1.41,1,chr_123_333552_333622,NA,scaffold51_88_283325_283346,000002F_DK2_H1_86537_86563,3,18.51851851851852,27
000002F_DK2_H1.41,1,NA,scaffold_0047_200640_200664,scaffold51_88_283058_283087,000002F_DK2_H1_86277_86299,2,13.043478260869565,23
000002F_DK2_H1.43,1,NA,scaffold_0021_321595_321616,scaffold51_56_212866_212890,000002F_DK2_H1_89112_89137,2,11.538461538461538,26
000002F_DK2_H1.43,1,NA,NA,NA,000002F_DK2_H1_88804_88826,1,13.043478260869565,23
000002F_DK2_H1.43,1,NA,NA,NA,000002F_DK2_H1_89945_89967,1,17.391304347826086,23
000002F_DK2_H1.43,1,NA,NA,NA,000002F_DK2_H1_90366_90391,1,23.076923076923077,26
000002F_DK2_H1.44,1,NA,scaffold_0023_62019_62039,scaffold51_123_37566_37586,000002F_DK2_H1_91065_91088,2,20.833333333333336,24
000002F_DK2_H1.44,1,NA,NA,NA,000002F_DK2_H1_91471_91493,1,21.73913043478261,23
000002F_DK2_H1.45,1,NA,scaffold_0021_323222_323243,scaffold51_127_118626_118647,000002F_DK2_H1_92204_92229,2,23.076923076923077,26
000002F_DK2_H1.47,1,NA,scaffold_0047_199552_199572,scaffold51_40_267804_267828,000002F_DK2_H1_96031_96056,2,15.384615384615383,26
000002F_DK2_H1.47,1,NA,NA,NA,000002F_DK2_H1_96148_96172,1,16,25
000002F_DK2_H1.52,1,NA,scaffold_0021_327612_327634,scaffold51_127_115805_115830;scaffold51_149_156204_156229,000002F_DK2_H1_100119_100140,2,22.727272727272727,22
000002F_DK2_H1.54,1,NA,scaffold_0023_64921_64945,scaffold51_144_229249_229272,000002F_DK2_H1_109519_109546,2,10.714285714285714,28
000002F_DK2_H1.54,1,NA,NA,NA,000002F_DK2_H1_108315_108337,1,13.043478260869565,23
