"","Gene_ID","intron_id"
"411","000002F_DK2_H1.87","000002F_DK2_H1_166832_166855"
"412","000002F_DK2_H1.88","000002F_DK2_H1_167173_167194"
"413","000002F_DK2_H1.88","000002F_DK2_H1_168611_168638"
"414","000002F_DK2_H1.88","000002F_DK2_H1_168876_168909"
"415","000002F_DK2_H1.88","000002F_DK2_H1_169192_169216"
"416","000002F_DK2_H1.88","000002F_DK2_H1_169373_169398"
"417","000002F_DK2_H1.88","000002F_DK2_H1_170567_170591"
"418","000002F_DK2_H1.97","000002F_DK2_H1_189529_189550"
"419","000002F_DK2_H1.97","000002F_DK2_H1_192163_192185"
"420","000002F_DK2_H2.3","000002F_DK2_H2_2912_2934"
"421","000002F_DK2_H2.3","000002F_DK2_H2_3571_3597"
"422","000002F_DK2_H2.3","000002F_DK2_H2_3747_3768"
"423","000002F_DK2_H2.3","000002F_DK2_H2_3910_3986"
"424","000002F_DK2_H2.3","000002F_DK2_H2_4089_4111"
"425","000002F_DK2_H2.3","000002F_DK2_H2_4191_4215"
"426","000002F_DK2_H2.3","000002F_DK2_H2_4379_4402"
"427","000002F_DK2_H2.9","000002F_DK2_H2_13954_13978"
"428","000002F_DK2_H2.9","000002F_DK2_H2_14498_14522"
"429","000002F_DK2_H2.9","000002F_DK2_H2_16401_16423"
"430","000002F_DK2_H2.9","000002F_DK2_H2_17094_17115"
"431","000002F_DK2_H2.9","000002F_DK2_H2_17388_17412"
"432","000002F_DK2_H2.9","000002F_DK2_H2_17518_17540"
"433","000002F_DK2_H2.9","000002F_DK2_H2_17843_17865"
"434","000002F_DK2_H2.9","000002F_DK2_H2_18088_18109"
"435","000002F_DK2_H2.9","000002F_DK2_H2_18225_18250"
"436","000002F_DK2_H2.61","000002F_DK2_H2_99206_99228"
"437","000002F_DK2_H2.61","000002F_DK2_H2_99363_99385"
"438","000002F_DK2_H2.61","000002F_DK2_H2_99436_99460"
"439","000002F_DK2_H2.63","000002F_DK2_H2_100963_100985"
"440","000002F_DK2_H2.63","000002F_DK2_H2_101479_101501"
"441","000002F_DK2_H2.63","000002F_DK2_H2_102275_102299"
"442","000002F_DK2_H2.63","000002F_DK2_H2_102842_102866"
"443","000002F_DK2_H2.63","000002F_DK2_H2_103171_103195"
"444","000002F_DK2_H2.63","000002F_DK2_H2_103383_103405"
"445","000002F_DK2_H2.63","000002F_DK2_H2_103980_104002"
"446","000002F_DK2_H2.63","000002F_DK2_H2_104058_104153"
"447","000002F_DK2_H2.63","000002F_DK2_H2_104523_104544"
"448","000002F_DK2_H2.63","000002F_DK2_H2_105020_105044"
"449","000002F_DK2_H2.63","000002F_DK2_H2_105782_105804"
"450","000002F_DK2_H2.63","000002F_DK2_H2_106129_106152"
"451","000002F_DK2_H2.63","000002F_DK2_H2_106326_106350"
"452","000002F_DK2_H2.63","000002F_DK2_H2_106655_106678"
"453","000002F_DK2_H2.63","000002F_DK2_H2_107087_107110"
"454","000002F_DK2_H2.63","000002F_DK2_H2_107350_107373"
"455","000002F_DK2_H2.67","000002F_DK2_H2_119230_119255"
"456","000002F_DK2_H2.67","000002F_DK2_H2_119453_119474"
"457","000002F_DK2_H2.75","000002F_DK2_H2_127826_127848"
"458","000002F_DK2_H2.75","000002F_DK2_H2_128098_128121"
"459","000002F_DK2_H2.75","000002F_DK2_H2_128785_128807"
"460","000002F_DK2_H2.75","000002F_DK2_H2_128877_128968"
"461","000002F_DK2_H2.75","000002F_DK2_H2_129029_129050"
"462","000002F_DK2_H2.75","000002F_DK2_H2_129175_129198"
"463","000002F_DK2_H2.75","000002F_DK2_H2_130494_130518"
"464","000002F_DK2_H2.80","000002F_DK2_H2_138911_138933"
"465","000002F_DK2_H2.80","000002F_DK2_H2_139069_139093"
"466","000002F_DK2_H2.87","000002F_DK2_H2_151035_151063"
"467","000002F_DK2_H2.87","000002F_DK2_H2_152065_152079"
"468","000002F_DK2_H2.96","000002F_DK2_H2_172245_172272"
"469","000002F_DK2_H2.96","000002F_DK2_H2_172425_172447"
"470","000002F_DK2_H2.96","000002F_DK2_H2_174959_174983"
"471","000003F_DK2_H1.1","000003F_DK2_H1_1403_1431"
"472","000003F_DK2_H1.7","000003F_DK2_H1_7101_7126"
"473","000003F_DK2_H1.7","000003F_DK2_H1_7682_7705"
"474","000003F_DK2_H1.7","000003F_DK2_H1_8734_8754"
"475","000003F_DK2_H1.7","000003F_DK2_H1_9615_9654"
"476","000003F_DK2_H1.7","000003F_DK2_H1_9860_9885"
"477","000003F_DK2_H1.7","000003F_DK2_H1_9976_10000"
"478","000003F_DK2_H1.7","000003F_DK2_H1_10388_10414"
"479","000003F_DK2_H1.9","000003F_DK2_H1_12067_12092"
"480","000003F_DK2_H1.9","000003F_DK2_H1_12964_13043"
"481","000003F_DK2_H1.9","000003F_DK2_H1_13228_13251"
"482","000003F_DK2_H1.9","000003F_DK2_H1_13392_13433"
"483","000003F_DK2_H1.9","000003F_DK2_H1_13768_13790"
"484","000003F_DK2_H1.9","000003F_DK2_H1_15467_15489"
"485","000003F_DK2_H1.9","000003F_DK2_H1_15726_15746"
"486","000003F_DK2_H1.14","000003F_DK2_H1_18569_18592"
"487","000003F_DK2_H1.14","000003F_DK2_H1_18857_18879"
"488","000003F_DK2_H1.14","000003F_DK2_H1_19012_19040"
"489","000003F_DK2_H1.14","000003F_DK2_H1_19161_19184"
"490","000003F_DK2_H1.14","000003F_DK2_H1_19782_19804"
"491","000003F_DK2_H1.14","000003F_DK2_H1_20049_20073"
"492","000003F_DK2_H1.27","000003F_DK2_H1_43168_43192"
"493","000003F_DK2_H1.28","000003F_DK2_H1_45626_45659"
"494","000003F_DK2_H1.29","000003F_DK2_H1_48473_48503"
"495","000003F_DK2_H1.30","000003F_DK2_H1_48990_49012"
"496","000003F_DK2_H1.30","000003F_DK2_H1_49101_49124"
"497","000003F_DK2_H1.30","000003F_DK2_H1_49270_49294"
"498","000003F_DK2_H1.30","000003F_DK2_H1_49416_49440"
"499","000003F_DK2_H1.30","000003F_DK2_H1_49665_49687"
"500","000003F_DK2_H1.51","000003F_DK2_H1_82942_82967"
"501","000003F_DK2_H1.63","000003F_DK2_H1_95663_95727"
"502","000003F_DK2_H1.71","000003F_DK2_H1_104279_104301"
"503","000003F_DK2_H1.71","000003F_DK2_H1_104396_104416"
"504","000003F_DK2_H1.71","000003F_DK2_H1_104600_104621"
"505","000003F_DK2_H1.71","000003F_DK2_H1_106701_106725"
"506","000003F_DK2_H1.71","000003F_DK2_H1_106857_106886"
"507","000003F_DK2_H1.71","000003F_DK2_H1_106988_107030"
"508","000003F_DK2_H1.71","000003F_DK2_H1_107695_107716"
"509","000003F_DK2_H1.71","000003F_DK2_H1_108025_108050"
"510","000003F_DK2_H1.72","000003F_DK2_H1_110246_110269"
"511","000003F_DK2_H1.73","000003F_DK2_H1_110982_111003"
"512","000003F_DK2_H1.76","000003F_DK2_H1_114385_114409"
"513","000003F_DK2_H1.83","000003F_DK2_H1_120325_120348"
"514","000003F_DK2_H1.85","000003F_DK2_H1_121914_121936"
"515","000003F_DK2_H1.93","000003F_DK2_H1_145316_145340"
"516","000003F_DK2_H1.94","000003F_DK2_H1_146697_146718"
"517","000003F_DK2_H1.99","000003F_DK2_H1_153830_153890"
"518","000003F_DK2_H1.99","000003F_DK2_H1_154099_154121"
"519","000003F_DK2_H1.99","000003F_DK2_H1_154248_154269"
"520","000003F_DK2_H1.99","000003F_DK2_H1_154835_154867"
"521","000003F_DK2_H1.105","000003F_DK2_H1_160772_160792"
"522","000003F_DK2_H1.105","000003F_DK2_H1_160902_160941"
"523","000003F_DK2_H1.106","000003F_DK2_H1_161690_161714"
"524","000003F_DK2_H1.106","000003F_DK2_H1_161892_161912"
"525","000003F_DK2_H1.110","000003F_DK2_H1_170735_170758"
"526","000003F_DK2_H1.112","000003F_DK2_H1_172002_172023"
"527","000003F_DK2_H1.112","000003F_DK2_H1_172273_172302"
"528","000003F_DK2_H1.112","000003F_DK2_H1_172920_172943"
"529","000003F_DK2_H1.114","000003F_DK2_H1_176800_176822"
"530","000003F_DK2_H1.114","000003F_DK2_H1_176951_176978"
"531","000003F_DK2_H1.114","000003F_DK2_H1_177030_177051"
"532","000003F_DK2_H1.114","000003F_DK2_H1_177162_177187"
"533","000003F_DK2_H1.114","000003F_DK2_H1_177341_177363"
"534","000003F_DK2_H1.114","000003F_DK2_H1_178355_178378"
"535","000003F_DK2_H1.114","000003F_DK2_H1_181175_181197"
"536","000003F_DK2_H1.114","000003F_DK2_H1_182145_182169"
"537","000003F_DK2_H1.114","000003F_DK2_H1_182681_182718"
"538","000003F_DK2_H1.114","000003F_DK2_H1_183371_183399"
"539","000003F_DK2_H1.114","000003F_DK2_H1_184405_184427"
"540","000003F_DK2_H1.114","000003F_DK2_H1_186080_186102"
"541","000003F_DK2_H1.114","000003F_DK2_H1_186728_186798"
"542","000003F_DK2_H1.114","000003F_DK2_H1_187644_187667"
"543","000003F_DK2_H2.6","000003F_DK2_H2_5519_5546"
"544","000003F_DK2_H2.6","000003F_DK2_H2_6252_6274"
"545","000003F_DK2_H2.11","000003F_DK2_H2_16917_16940"
"546","000003F_DK2_H2.16","000003F_DK2_H2_20918_20939"
"547","000003F_DK2_H2.30","000003F_DK2_H2_49041_49063"
"548","000003F_DK2_H2.30","000003F_DK2_H2_49152_49175"
"549","000003F_DK2_H2.31","000003F_DK2_H2_49321_49345"
"550","000003F_DK2_H2.31","000003F_DK2_H2_49467_49491"
"551","000003F_DK2_H2.31","000003F_DK2_H2_49716_49738"
"552","000003F_DK2_H2.31","000003F_DK2_H2_49898_49920"
"553","000003F_DK2_H2.31","000003F_DK2_H2_50085_50108"
"554","000003F_DK2_H2.36","000003F_DK2_H2_55364_55386"
"555","000003F_DK2_H2.36","000003F_DK2_H2_55480_55506"
"556","000003F_DK2_H2.36","000003F_DK2_H2_55835_55864"
"557","000003F_DK2_H2.36","000003F_DK2_H2_56081_56102"
"558","000003F_DK2_H2.36","000003F_DK2_H2_56290_56313"
"559","000003F_DK2_H2.38","000003F_DK2_H2_58437_58458"
"560","000003F_DK2_H2.38","000003F_DK2_H2_58662_58683"
"561","000003F_DK2_H2.38","000003F_DK2_H2_58906_58929"
"562","000003F_DK2_H2.39","000003F_DK2_H2_60754_60771"
"563","000003F_DK2_H2.53","000003F_DK2_H2_88422_88499"
"564","000003F_DK2_H2.53","000003F_DK2_H2_89631_89652"
"565","000003F_DK2_H2.53","000003F_DK2_H2_89777_89801"
"566","000003F_DK2_H2.53","000003F_DK2_H2_90635_90654"
"567","000003F_DK2_H2.53","000003F_DK2_H2_90884_90906"
"568","000003F_DK2_H2.54","000003F_DK2_H2_91820_91843"
"569","000003F_DK2_H2.73","000003F_DK2_H2_114325_114340"
"570","000003F_DK2_H2.73","000003F_DK2_H2_114345_114369"
"571","000003F_DK2_H2.76","000003F_DK2_H2_116167_116194"
"572","000003F_DK2_H2.76","000003F_DK2_H2_116436_116462"
"573","000003F_DK2_H2.77","000003F_DK2_H2_117282_117304"
"574","000003F_DK2_H2.79","000003F_DK2_H2_119491_119514"
"575","000003F_DK2_H2.79","000003F_DK2_H2_119967_120018"
"576","000003F_DK2_H2.79","000003F_DK2_H2_120275_120298"
"577","000003F_DK2_H2.79","000003F_DK2_H2_120538_120568"
"578","000003F_DK2_H2.79","000003F_DK2_H2_121014_121035"
"579","000003F_DK2_H2.81","000003F_DK2_H2_123138_123162"
"580","000003F_DK2_H2.87","000003F_DK2_H2_136129_136152"
"581","000003F_DK2_H2.87","000003F_DK2_H2_136389_136413"
"582","000003F_DK2_H2.88","000003F_DK2_H2_141080_141104"
"583","000003F_DK2_H2.100","000003F_DK2_H2_158861_158883"
"584","000003F_DK2_H2.100","000003F_DK2_H2_159140_159162"
"585","000003F_DK2_H2.100","000003F_DK2_H2_159701_159799"
"586","000003F_DK2_H2.100","000003F_DK2_H2_160322_160347"
"587","000003F_DK2_H2.114","000003F_DK2_H2_183015_183037"
"588","000003F_DK2_H2.114","000003F_DK2_H2_184359_184381"
"589","000003F_DK2_H2.114","000003F_DK2_H2_184951_184969"
"590","000003F_DK2_H2.114","000003F_DK2_H2_185683_185708"
"591","000003F_DK2_H2.114","000003F_DK2_H2_185980_186002"
"592","000003F_DK2_H2.114","000003F_DK2_H2_186181_186203"
"593","000003F_DK2_H2.114","000003F_DK2_H2_187009_187036"
"594","000003F_DK2_H2.114","000003F_DK2_H2_187551_187574"
"595","000004F_DK2_H1.12","000004F_DK2_H1_31179_31200"
"596","000004F_DK2_H1.12","000004F_DK2_H1_31582_31604"
"597","000004F_DK2_H1.14","000004F_DK2_H1_34232_34253"
"598","000004F_DK2_H1.14","000004F_DK2_H1_34417_34442"
"599","000004F_DK2_H1.14","000004F_DK2_H1_34692_34714"
"600","000004F_DK2_H1.14","000004F_DK2_H1_35280_35321"
"601","000004F_DK2_H1.21","000004F_DK2_H1_43158_43181"
"602","000004F_DK2_H1.21","000004F_DK2_H1_43239_43261"
"603","000004F_DK2_H1.23","000004F_DK2_H1_45540_45564"
"604","000004F_DK2_H1.26","000004F_DK2_H1_54121_54141"
"605","000004F_DK2_H1.26","000004F_DK2_H1_54261_54286"
"606","000004F_DK2_H1.26","000004F_DK2_H1_54564_54587"
"607","000004F_DK2_H1.27","000004F_DK2_H1_58495_58568"
"608","000004F_DK2_H1.27","000004F_DK2_H1_58686_58779"
"609","000004F_DK2_H1.27","000004F_DK2_H1_59708_59734"
"610","000004F_DK2_H1.30","000004F_DK2_H1_61895_61917"
"611","000004F_DK2_H1.30","000004F_DK2_H1_63931_63952"
"612","000004F_DK2_H1.33","000004F_DK2_H1_69054_69075"
"613","000004F_DK2_H1.33","000004F_DK2_H1_69381_69406"
"614","000004F_DK2_H1.33","000004F_DK2_H1_69482_69497"
"615","000004F_DK2_H1.33","000004F_DK2_H1_69662_69683"
"616","000004F_DK2_H1.33","000004F_DK2_H1_69760_69782"
"617","000004F_DK2_H1.33","000004F_DK2_H1_70181_70205"
"618","000004F_DK2_H1.35","000004F_DK2_H1_71508_71529"
"619","000004F_DK2_H1.35","000004F_DK2_H1_71778_71805"
"620","000004F_DK2_H1.35","000004F_DK2_H1_71885_71906"
"621","000004F_DK2_H1.35","000004F_DK2_H1_72305_72329"
"622","000004F_DK2_H1.36","000004F_DK2_H1_72746_72767"
"623","000004F_DK2_H1.36","000004F_DK2_H1_73351_73373"
"624","000004F_DK2_H1.36","000004F_DK2_H1_73453_73477"
"625","000004F_DK2_H1.36","000004F_DK2_H1_73876_73899"
"626","000004F_DK2_H1.38","000004F_DK2_H1_77207_77234"
"627","000004F_DK2_H1.40","000004F_DK2_H1_78247_78271"
"628","000004F_DK2_H1.40","000004F_DK2_H1_78431_78457"
"629","000004F_DK2_H1.40","000004F_DK2_H1_78792_78815"
"630","000004F_DK2_H1.40","000004F_DK2_H1_79725_79746"
"631","000004F_DK2_H1.40","000004F_DK2_H1_79920_79943"
"632","000004F_DK2_H1.43","000004F_DK2_H1_82411_82435"
"633","000004F_DK2_H1.43","000004F_DK2_H1_82676_82702"
"634","000004F_DK2_H1.43","000004F_DK2_H1_83717_83748"
"635","000004F_DK2_H1.51","000004F_DK2_H1_94137_94220"
"636","000004F_DK2_H1.51","000004F_DK2_H1_94775_94836"
"637","000004F_DK2_H1.51","000004F_DK2_H1_95200_95286"
"638","000004F_DK2_H1.51","000004F_DK2_H1_95841_95867"
"639","000004F_DK2_H1.53","000004F_DK2_H1_99063_99088"
"640","000004F_DK2_H1.53","000004F_DK2_H1_99828_99851"
"641","000004F_DK2_H1.55","000004F_DK2_H1_101487_101509"
"642","000004F_DK2_H1.55","000004F_DK2_H1_101626_101650"
"643","000004F_DK2_H1.55","000004F_DK2_H1_101848_101873"
"644","000004F_DK2_H1.56","000004F_DK2_H1_102891_102915"
"645","000004F_DK2_H1.57","000004F_DK2_H1_103611_103636"
"646","000004F_DK2_H1.57","000004F_DK2_H1_104072_104094"
"647","000004F_DK2_H1.57","000004F_DK2_H1_104287_104310"
"648","000004F_DK2_H1.57","000004F_DK2_H1_104421_104454"
"649","000004F_DK2_H1.57","000004F_DK2_H1_104711_104733"
"650","000004F_DK2_H1.57","000004F_DK2_H1_104941_104965"
"651","000004F_DK2_H1.57","000004F_DK2_H1_105123_105146"
"652","000004F_DK2_H1.59","000004F_DK2_H1_107676_107697"
"653","000004F_DK2_H1.59","000004F_DK2_H1_107841_107865"
"654","000004F_DK2_H1.59","000004F_DK2_H1_108217_108240"
"655","000004F_DK2_H1.62","000004F_DK2_H1_109697_109721"
"656","000004F_DK2_H1.62","000004F_DK2_H1_110766_110788"
"657","000004F_DK2_H1.63","000004F_DK2_H1_111084_111106"
"658","000004F_DK2_H1.63","000004F_DK2_H1_111436_111459"
"659","000004F_DK2_H1.63","000004F_DK2_H1_111542_111568"
"660","000004F_DK2_H1.64","000004F_DK2_H1_111839_111858"
"661","000004F_DK2_H1.64","000004F_DK2_H1_111967_111990"
"662","000004F_DK2_H1.65","000004F_DK2_H1_112314_112337"
"663","000004F_DK2_H1.65","000004F_DK2_H1_112558_112582"
"664","000004F_DK2_H1.65","000004F_DK2_H1_112912_112935"
"665","000004F_DK2_H1.65","000004F_DK2_H1_113314_113409"
"666","000004F_DK2_H1.65","000004F_DK2_H1_113628_113721"
"667","000004F_DK2_H1.71","000004F_DK2_H1_123981_124005"
"668","000004F_DK2_H1.71","000004F_DK2_H1_124995_125046"
"669","000004F_DK2_H1.72","000004F_DK2_H1_126367_126398"
"670","000004F_DK2_H1.72","000004F_DK2_H1_126498_126518"
"671","000004F_DK2_H1.72","000004F_DK2_H1_126523_126539"
"672","000004F_DK2_H1.74","000004F_DK2_H1_128871_128894"
"673","000004F_DK2_H1.74","000004F_DK2_H1_129372_129396"
"674","000004F_DK2_H1.74","000004F_DK2_H1_129613_129634"
"675","000004F_DK2_H1.75","000004F_DK2_H1_130146_130167"
"676","000004F_DK2_H1.75","000004F_DK2_H1_130253_130278"
"677","000004F_DK2_H1.75","000004F_DK2_H1_130447_130468"
"678","000004F_DK2_H1.75","000004F_DK2_H1_131013_131036"
"679","000004F_DK2_H1.75","000004F_DK2_H1_131283_131308"
"680","000004F_DK2_H1.77","000004F_DK2_H1_133476_133498"
"681","000004F_DK2_H1.78","000004F_DK2_H1_135858_135878"
"682","000004F_DK2_H1.79","000004F_DK2_H1_136875_136903"
"683","000004F_DK2_H1.80","000004F_DK2_H1_137355_137378"
"684","000004F_DK2_H1.80","000004F_DK2_H1_137568_137591"
"685","000004F_DK2_H1.83","000004F_DK2_H1_147813_147834"
"686","000004F_DK2_H1.83","000004F_DK2_H1_148551_148573"
"687","000004F_DK2_H1.83","000004F_DK2_H1_149258_149282"
"688","000004F_DK2_H1.83","000004F_DK2_H1_149372_149397"
"689","000004F_DK2_H1.87","000004F_DK2_H1_152345_152371"
"690","000004F_DK2_H1.89","000004F_DK2_H1_162378_162402"
"691","000004F_DK2_H1.89","000004F_DK2_H1_162525_162545"
"692","000004F_DK2_H1.97","000004F_DK2_H1_177742_177769"
"693","000004F_DK2_H2.2","000004F_DK2_H2_12278_12299"
"694","000004F_DK2_H2.4","000004F_DK2_H2_13866_13898"
"695","000004F_DK2_H2.7","000004F_DK2_H2_22366_22391"
"696","000004F_DK2_H2.7","000004F_DK2_H2_22555_22578"
"697","000004F_DK2_H2.11","000004F_DK2_H2_26505_26530"
"698","000004F_DK2_H2.17","000004F_DK2_H2_34234_34255"
"699","000004F_DK2_H2.25","000004F_DK2_H2_37572_37601"
"700","000004F_DK2_H2.32","000004F_DK2_H2_46859_46882"
"701","000004F_DK2_H2.32","000004F_DK2_H2_46940_46961"
"702","000004F_DK2_H2.54","000004F_DK2_H2_80357_80378"
"703","000004F_DK2_H2.54","000004F_DK2_H2_80867_80888"
"704","000004F_DK2_H2.62","000004F_DK2_H2_91679_91701"
"705","000004F_DK2_H2.62","000004F_DK2_H2_93696_93721"
"706","000004F_DK2_H2.72","000004F_DK2_H2_108733_108757"
"707","000004F_DK2_H2.72","000004F_DK2_H2_108937_108961"
"708","000004F_DK2_H2.72","000004F_DK2_H2_109183_109208"
"709","000004F_DK2_H2.72","000004F_DK2_H2_109786_109804"
"710","000004F_DK2_H2.72","000004F_DK2_H2_109820_109843"
"711","000004F_DK2_H2.88","000004F_DK2_H2_126496_126530"
"712","000004F_DK2_H2.88","000004F_DK2_H2_126630_126650"
"713","000004F_DK2_H2.98","000004F_DK2_H2_145529_145553"
"714","000004F_DK2_H2.98","000004F_DK2_H2_147077_147098"
"715","000004F_DK2_H2.98","000004F_DK2_H2_147482_147504"
"716","000004F_DK2_H2.108","000004F_DK2_H2_165258_165283"
"717","000004F_DK2_H2.108","000004F_DK2_H2_165328_165343"
"718","000004F_DK2_H2.108","000004F_DK2_H2_166576_166613"
"719","000004F_DK2_H2.108","000004F_DK2_H2_166668_166687"
"720","000004F_DK2_H2.108","000004F_DK2_H2_166980_167001"
"721","000004F_DK2_H2.108","000004F_DK2_H2_167197_167218"
"722","000004F_DK2_H2.108","000004F_DK2_H2_168541_168563"
"723","000004F_DK2_H2.108","000004F_DK2_H2_168590_168617"
"724","000004F_DK2_H2.108","000004F_DK2_H2_171251_171272"
"725","000004F_DK2_H2.110","000004F_DK2_H2_174869_174890"
"726","000004F_DK2_H2.110","000004F_DK2_H2_175073_175098"
"727","000004F_DK2_H2.110","000004F_DK2_H2_176261_176342"
"728","000004F_DK2_H2.110","000004F_DK2_H2_176618_176640"
"729","000004F_DK2_H2.110","000004F_DK2_H2_176901_176930"
"730","000004F_DK2_H2.116","000004F_DK2_H2_183442_183464"
"731","000004F_DK2_H2.116","000004F_DK2_H2_183518_183544"
"732","000004F_DK2_H2.116","000004F_DK2_H2_183649_183671"
"733","000005F_DK2_H1.3","000005F_DK2_H1_3368_3391"
"734","000005F_DK2_H1.5","000005F_DK2_H1_5027_5057"
"735","000005F_DK2_H1.5","000005F_DK2_H1_6453_6480"
"736","000005F_DK2_H1.5","000005F_DK2_H1_6595_6618"
"737","000005F_DK2_H1.5","000005F_DK2_H1_7151_7230"
"738","000005F_DK2_H1.5","000005F_DK2_H1_7975_7996"
"739","000005F_DK2_H1.8","000005F_DK2_H1_10573_10595"
"740","000005F_DK2_H1.8","000005F_DK2_H1_10815_10837"
"741","000005F_DK2_H1.11","000005F_DK2_H1_13825_13849"
"742","000005F_DK2_H1.12","000005F_DK2_H1_14132_14157"
"743","000005F_DK2_H1.12","000005F_DK2_H1_14441_14462"
"744","000005F_DK2_H1.19","000005F_DK2_H1_22311_22336"
"745","000005F_DK2_H1.19","000005F_DK2_H1_22609_22632"
"746","000005F_DK2_H1.19","000005F_DK2_H1_22922_22944"
"747","000005F_DK2_H1.19","000005F_DK2_H1_23105_23127"
"748","000005F_DK2_H1.19","000005F_DK2_H1_23206_23231"
"749","000005F_DK2_H1.24","000005F_DK2_H1_29202_29224"
"750","000005F_DK2_H1.24","000005F_DK2_H1_29404_29428"
"751","000005F_DK2_H1.32","000005F_DK2_H1_49243_49271"
"752","000005F_DK2_H1.32","000005F_DK2_H1_49363_49384"
"753","000005F_DK2_H1.32","000005F_DK2_H1_52309_52334"
"754","000005F_DK2_H1.32","000005F_DK2_H1_52529_52554"
"755","000005F_DK2_H1.41","000005F_DK2_H1_66153_66177"
"756","000005F_DK2_H1.41","000005F_DK2_H1_66370_66395"
"757","000005F_DK2_H1.41","000005F_DK2_H1_68847_68869"
"758","000005F_DK2_H1.41","000005F_DK2_H1_69363_69386"
"759","000005F_DK2_H1.42","000005F_DK2_H1_69582_69603"
"760","000005F_DK2_H1.46","000005F_DK2_H1_75361_75382"
"761","000005F_DK2_H1.46","000005F_DK2_H1_75852_75874"
"762","000005F_DK2_H1.46","000005F_DK2_H1_76488_76510"
"763","000005F_DK2_H1.46","000005F_DK2_H1_76644_76665"
"764","000005F_DK2_H1.46","000005F_DK2_H1_77262_77285"
"765","000005F_DK2_H1.46","000005F_DK2_H1_77386_77417"
"766","000005F_DK2_H1.46","000005F_DK2_H1_77757_77781"
"767","000005F_DK2_H1.46","000005F_DK2_H1_78920_78940"
"768","000005F_DK2_H1.47","000005F_DK2_H1_79486_79511"
"769","000005F_DK2_H1.49","000005F_DK2_H1_81915_81933"
"770","000005F_DK2_H1.49","000005F_DK2_H1_82007_82031"
"771","000005F_DK2_H1.52","000005F_DK2_H1_83955_83976"
"772","000005F_DK2_H1.52","000005F_DK2_H1_84774_84796"
"773","000005F_DK2_H1.54","000005F_DK2_H1_87103_87126"
"774","000005F_DK2_H1.54","000005F_DK2_H1_87391_87410"
"775","000005F_DK2_H1.55","000005F_DK2_H1_88111_88132"
"776","000005F_DK2_H1.55","000005F_DK2_H1_88182_88210"
"777","000005F_DK2_H1.55","000005F_DK2_H1_88385_88428"
"778","000005F_DK2_H1.55","000005F_DK2_H1_88545_88569"
"779","000005F_DK2_H1.55","000005F_DK2_H1_88801_88817"
"780","000005F_DK2_H1.55","000005F_DK2_H1_88821_88845"
"781","000005F_DK2_H1.55","000005F_DK2_H1_88988_89030"
"782","000005F_DK2_H1.55","000005F_DK2_H1_89256_89283"
"783","000005F_DK2_H1.57","000005F_DK2_H1_91399_91424"
"784","000005F_DK2_H1.57","000005F_DK2_H1_92884_92908"
"785","000005F_DK2_H1.58","000005F_DK2_H1_93471_93492"
"786","000005F_DK2_H1.58","000005F_DK2_H1_94317_94343"
"787","000005F_DK2_H1.61","000005F_DK2_H1_96727_96756"
"788","000005F_DK2_H1.61","000005F_DK2_H1_96988_97012"
"789","000005F_DK2_H1.61","000005F_DK2_H1_97242_97264"
"790","000005F_DK2_H1.61","000005F_DK2_H1_97929_97950"
"791","000005F_DK2_H1.62","000005F_DK2_H1_98245_98272"
"792","000005F_DK2_H1.62","000005F_DK2_H1_98558_98590"
"793","000005F_DK2_H1.62","000005F_DK2_H1_98943_98970"
"794","000005F_DK2_H1.62","000005F_DK2_H1_99144_99163"
"795","000005F_DK2_H1.62","000005F_DK2_H1_99552_99573"
"796","000005F_DK2_H1.63","000005F_DK2_H1_100862_100884"
"797","000005F_DK2_H1.74","000005F_DK2_H1_111300_111324"
"798","000005F_DK2_H1.75","000005F_DK2_H1_111752_111777"
"799","000005F_DK2_H1.75","000005F_DK2_H1_112261_112283"
"800","000005F_DK2_H1.75","000005F_DK2_H1_113031_113054"
"801","000005F_DK2_H1.75","000005F_DK2_H1_113255_113275"
"802","000005F_DK2_H1.76","000005F_DK2_H1_113831_113851"
"803","000005F_DK2_H1.76","000005F_DK2_H1_114209_114233"
"804","000005F_DK2_H1.76","000005F_DK2_H1_114360_114383"
"805","000005F_DK2_H1.78","000005F_DK2_H1_117436_117457"
"806","000005F_DK2_H1.78","000005F_DK2_H1_117606_117630"
