seqnames	strand	Gene_ID	intron_start	intron_end	intron_width	three_prime_end	five_prime_end	intron_midpoint	transcript_length	intron_to_5_end
000000F_DK2_H2	+	000000F_DK2_H2.42	68890	68918	29	70812	66570	68904	4242	0.5502121640735502
000000F_DK2_H2	+	000000F_DK2_H2.42	69692	69716	25	70812	66570	69704	4242	0.7388024516737388
000000F_DK2_H2	+	000000F_DK2_H2.42	69931	69955	25	70812	66570	69943	4242	0.7951438000942952
000000F_DK2_H2	+	000000F_DK2_H2.42	70361	70383	23	70812	66570	70372	4242	0.8962753418198963
000000F_DK2_H2	+	000000F_DK2_H2.44	73874	73896	23	74995	73700	73885	1295	0.14285714285714285
000000F_DK2_H2	+	000000F_DK2_H2.44	74633	74656	24	74995	73700	74644.5	1295	0.7293436293436294
000000F_DK2_H2	+	000000F_DK2_H2.45	76750	76774	25	76897	75617	76762	1280	0.89453125
000000F_DK2_H2	+	000000F_DK2_H2.45	76832	76853	22	76897	75617	76842.5	1280	0.957421875
000000F_DK2_H2	-	000000F_DK2_H2.50	80081	80105	25	79806	81338	80093	1532	0.8126631853785901
000000F_DK2_H2	-	000000F_DK2_H2.50	80540	80561	22	79806	81338	80550.5	1532	0.5140339425587467
000000F_DK2_H2	-	000000F_DK2_H2.50	80927	80951	25	79806	81338	80939	1532	0.260443864229765
000000F_DK2_H2	-	000000F_DK2_H2.50	81017	81043	27	79806	81338	81030	1532	0.2010443864229765
000000F_DK2_H2	-	000000F_DK2_H2.50	81172	81194	23	79806	81338	81183	1532	0.10117493472584857
000000F_DK2_H2	+	000000F_DK2_H2.56	91260	91282	23	93118	91184	91271	1934	0.04498448810754912
000000F_DK2_H2	+	000000F_DK2_H2.56	92713	92734	22	93118	91184	92723.5	1934	0.796018614270941
000000F_DK2_H2	+	000000F_DK2_H2.59	95235	95255	21	99634	95200	95245	4434	0.010148849797023005
000000F_DK2_H2	+	000000F_DK2_H2.59	95416	95437	22	99634	95200	95426.5	4434	0.05108254397834912
000000F_DK2_H2	+	000000F_DK2_H2.59	95545	95563	19	99634	95200	95554	4434	0.07983761840324763
000000F_DK2_H2	+	000000F_DK2_H2.59	95750	95775	26	99634	95200	95762.5	4434	0.12686062246278756
000000F_DK2_H2	+	000000F_DK2_H2.59	97810	97834	25	99634	95200	97822	4434	0.59133964817320706
000000F_DK2_H2	+	000000F_DK2_H2.59	98396	98417	22	99634	95200	98406.5	4434	0.7231619305367614
000000F_DK2_H2	+	000000F_DK2_H2.59	98588	98612	25	99634	95200	98600	4434	0.7668019846639603
000000F_DK2_H2	+	000000F_DK2_H2.59	99206	99232	27	99634	95200	99219	4434	0.906405051871899
000000F_DK2_H2	+	000000F_DK2_H2.59	99455	99480	26	99634	95200	99467.5	4434	0.9624492557510149
000000F_DK2_H2	+	000000F_DK2_H2.63	105018	105039	22	105380	104768	105028.5	612	0.4256535947712418
000000F_DK2_H2	-	000000F_DK2_H2.64	107208	107230	23	106542	107848	107219	1306	0.48162327718223585
000000F_DK2_H2	-	000000F_DK2_H2.64	107545	107569	25	106542	107848	107557	1306	0.2228177641653905
000000F_DK2_H2	-	000000F_DK2_H2.64	107675	107697	23	106542	107848	107686	1306	0.12404287901990811
000000F_DK2_H2	-	000000F_DK2_H2.65	108166	108191	26	107920	110211	108178.5	2291	0.887167175905718
000000F_DK2_H2	-	000000F_DK2_H2.65	108939	108993	55	107920	110211	108966	2291	0.5434308162374509
000000F_DK2_H2	-	000000F_DK2_H2.65	110057	110143	87	107920	110211	110100	2291	0.04845045831514622
000000F_DK2_H2	-	000000F_DK2_H2.70	123061	123083	23	122788	127645	123072	4857	0.9415276919909409
000000F_DK2_H2	-	000000F_DK2_H2.70	123409	123444	36	122788	127645	123426.5	4857	0.8685402511838584
000000F_DK2_H2	-	000000F_DK2_H2.70	125244	125259	16	122788	127645	125251.5	4857	0.49279390570310894
000000F_DK2_H2	-	000000F_DK2_H2.70	127374	127402	29	122788	127645	127388	4857	0.05291332098002882
000000F_DK2_H2	+	000000F_DK2_H2.72	129664	129685	22	131766	129523	129674.5	2243	0.06754346856888097
000000F_DK2_H2	+	000000F_DK2_H2.72	129969	129993	25	131766	129523	129981	2243	0.20419081587160054
000000F_DK2_H2	+	000000F_DK2_H2.72	130257	130356	100	131766	129523	130306.5	2243	0.34930896121266164
000000F_DK2_H2	+	000000F_DK2_H2.72	131062	131083	22	131766	129523	131072.5	2243	0.690815871600535
000000F_DK2_H2	+	000000F_DK2_H2.75	137075	137096	22	142506	137009	137085.5	5497	0.013916681826450792
000000F_DK2_H2	+	000000F_DK2_H2.75	137201	137224	24	142506	137009	137212.5	5497	0.037020192832454064
000000F_DK2_H2	+	000000F_DK2_H2.75	137408	137441	34	142506	137009	137424.5	5497	0.07558668364562489
000000F_DK2_H2	+	000000F_DK2_H2.75	138177	138198	22	142506	137009	138187.5	5497	0.21438966709114063
000000F_DK2_H2	+	000000F_DK2_H2.75	138565	138588	24	142506	137009	138576.5	5497	0.28515553938511917
000000F_DK2_H2	+	000000F_DK2_H2.75	139462	139485	24	142506	137009	139473.5	5497	0.4483354557031108
000000F_DK2_H2	+	000000F_DK2_H2.75	139735	139759	25	142506	137009	139747	5497	0.4980898672002911
000000F_DK2_H2	+	000000F_DK2_H2.75	139895	139916	22	142506	137009	139905.5	5497	0.5269237766054211
000000F_DK2_H2	+	000000F_DK2_H2.75	140184	140211	28	142506	137009	140197.5	5497	0.580043660178279
000000F_DK2_H2	+	000000F_DK2_H2.75	140356	140378	23	142506	137009	140367	5497	0.6108786610878661
000000F_DK2_H2	+	000000F_DK2_H2.78	150593	150614	22	155995	150527	150603.5	5468	0.013990490124359913
000000F_DK2_H2	+	000000F_DK2_H2.78	150719	150742	24	155995	150527	150730.5	5468	0.03721653255303584
000000F_DK2_H2	+	000000F_DK2_H2.78	150926	150950	25	155995	150527	150938	5468	0.07516459400146305
000000F_DK2_H2	+	000000F_DK2_H2.78	151662	151684	23	155995	150527	151673	5468	0.20958302852962693
000000F_DK2_H2	+	000000F_DK2_H2.78	152051	152074	24	155995	150527	152062.5	5468	0.2808156547183614
000000F_DK2_H2	+	000000F_DK2_H2.78	152954	152977	24	155995	150527	152965.5	5468	0.4459583028529627
000000F_DK2_H2	+	000000F_DK2_H2.78	153227	153251	25	155995	150527	153239	5468	0.4959765910753475
000000F_DK2_H2	+	000000F_DK2_H2.78	153387	153409	23	155995	150527	153398	5468	0.5250548646671543
000000F_DK2_H2	+	000000F_DK2_H2.78	153677	153701	25	155995	150527	153689	5468	0.5782735918068763
000000F_DK2_H2	+	000000F_DK2_H2.78	153846	153867	22	155995	150527	153856.5	5468	0.6089063643013899
000000F_DK2_H2	+	000000F_DK2_H2.82	160864	160885	22	165579	160600	160874.5	4979	0.05513155252058646
000000F_DK2_H2	+	000000F_DK2_H2.82	165027	165054	28	165579	160600	165040.5	4979	0.8918457521590681
000000F_DK2_H2	+	000000F_DK2_H2.82	165258	165277	20	165579	160600	165267.5	4979	0.9374372363928499
000000F_DK2_H2	+	000000F_DK2_H2.87	176721	176743	23	180752	176649	176732	4103	0.020229100658055083
000000F_DK2_H2	+	000000F_DK2_H2.87	176845	176864	20	180752	176649	176854.5	4103	0.05008530343650987
000000F_DK2_H2	+	000000F_DK2_H2.87	177807	177828	22	180752	176649	177817.5	4103	0.2847916158908116
000000F_DK2_H2	+	000000F_DK2_H2.87	178198	178219	22	180752	176649	178208.5	4103	0.380087740677553
000000F_DK2_H2	+	000000F_DK2_H2.87	179084	179104	21	180752	176649	179094	4103	0.5959054350475262
000000F_DK2_H2	+	000000F_DK2_H2.87	179345	179370	26	180752	176649	179357.5	4103	0.6601267365342433
000000F_DK2_H2	+	000000F_DK2_H2.87	179503	179528	26	180752	176649	179515.5	4103	0.6986351450158421
000000F_DK2_H2	+	000000F_DK2_H2.87	179796	179818	23	180752	176649	179807	4103	0.7696807214233488
000000F_DK2_H2	+	000000F_DK2_H2.87	179969	179989	21	180752	176649	179979	4103	0.8116012673653424
000000F_DK2_H2	+	000000F_DK2_H2.87	180419	180443	25	180752	176649	180431	4103	0.9217645625152328
000000F_DK2_H2	+	000000F_DK2_H2.88	182693	182715	23	187306	182450	182704	4856	0.05230642504118616
000000F_DK2_H2	+	000000F_DK2_H2.88	187011	187033	23	187306	182450	187022	4856	0.9415156507413509
000000F_DK2_H2	+	000000F_DK2_H2.90	189151	189175	25	189472	188405	189163	1067	0.7104029990627929
000000F_DK2_H2	+	000000F_DK2_H2.91	189676	189698	23	195042	189627	189687	5415	0.0110803324099723
000000F_DK2_H2	+	000000F_DK2_H2.91	190755	190776	22	195042	189627	190765.5	5415	0.21024930747922438
000000F_DK2_H2	+	000000F_DK2_H2.91	191146	191165	20	195042	189627	191155.5	5415	0.2822714681440443
000000F_DK2_H2	+	000000F_DK2_H2.91	192039	192059	21	195042	189627	192049	5415	0.44727608494921517
000000F_DK2_H2	+	000000F_DK2_H2.91	192300	192325	26	195042	189627	192312.5	5415	0.49593721144967684
000000F_DK2_H2	+	000000F_DK2_H2.91	192458	192482	25	195042	189627	192470	5415	0.5250230840258541
000000F_DK2_H2	+	000000F_DK2_H2.91	192750	192770	21	195042	189627	192760	5415	0.5785780240073869
000000F_DK2_H2	+	000000F_DK2_H2.91	192921	192940	20	195042	189627	192930.5	5415	0.6100646352723915
000000F_DK2_H2	+	000000F_DK2_H2.92	195627	195649	23	200241	195384	195638	4857	0.05229565575458102
000000F_DK2_H2	+	000000F_DK2_H2.92	199945	199968	24	200241	195384	199956.5	4857	0.9414247477866996
000000F_DK2_H2	-	000000F_DK2_H2.94	202339	202373	35	202259	203372	202356	1113	0.912848158131177
000000F_DK2_H2	-	000000F_DK2_H2.94	202601	202622	22	202259	203372	202611.5	1113	0.683288409703504
000000F_DK2_H2	-	000000F_DK2_H2.94	202846	202867	22	202259	203372	202856.5	1113	0.46316262353998205
000000F_DK2_H2	-	000000F_DK2_H2.94	203176	203254	79	202259	203372	203215	1113	0.14106019766397124
000000F_DK2_H2	+	000000F_DK2_H2.95	204694	204716	23	205811	203828	204705	1983	0.4422592032274332
000000F_DK2_H2	+	000000F_DK2_H2.95	205182	205207	26	205811	203828	205194.5	1983	0.68910741301059
000000F_DK2_H2	+	000000F_DK2_H2.95	205597	205623	27	205811	203828	205610	1983	0.8986384266263238
000000F_DK2_H2	-	000000F_DK2_H2.97	208298	208319	22	208277	208808	208308.5	531	0.940677966101695
000000F_DK2_H2	-	000000F_DK2_H2.104	212213	212233	21	212102	212347	212223	245	0.5061224489795918
000000F_DK2_H2	-	000000F_DK2_H2.107	215951	215973	23	215343	216673	215962	1330	0.5345864661654135
000000F_DK2_H2	+	000000F_DK2_H2.109	218818	218839	22	220268	218561	218828.5	1707	0.15670767428236673
000000F_DK2_H2	+	000000F_DK2_H2.109	219692	219719	28	220268	218561	219705.5	1707	0.6704745166959578
000000F_DK2_H2	+	000000F_DK2_H2.109	220104	220128	25	220268	218561	220116	1707	0.9109548916227299
000000F_DK2_H2	+	000000F_DK2_H2.111	222122	222143	22	222823	221426	222132.5	1397	0.5057265569076592
000000F_DK2_H2	+	000000F_DK2_H2.111	222607	222636	30	222823	221426	222621.5	1397	0.8557623478883322
000000F_DK2_H2	-	000000F_DK2_H2.113	225051	225073	23	224775	229646	225062	4871	0.9410798603982755
000000F_DK2_H2	-	000000F_DK2_H2.113	229366	229390	25	224775	229646	229378	4871	0.05501950318209813
000000F_DK2_H2	+	000000F_DK2_H2.115	233201	233225	25	233941	232906	233213	1035	0.2966183574879227
000000F_DK2_H2	-	000000F_DK2_H2.120	238977	239021	45	238925	240165	238999	1240	0.9403225806451613
000000F_DK2_H2	-	000000F_DK2_H2.120	239172	239200	29	238925	240165	239186	1240	0.7895161290322581
000000F_DK2_H2	-	000000F_DK2_H2.120	239315	239338	24	238925	240165	239326.5	1240	0.6762096774193549
000000F_DK2_H2	-	000000F_DK2_H2.120	239513	239545	33	238925	240165	239529	1240	0.5129032258064516
000000F_DK2_H2	-	000000F_DK2_H2.120	239914	239942	29	238925	240165	239928	1240	0.19112903225806452
000000F_DK2_H2	-	000000F_DK2_H2.120	240070	240098	29	238925	240165	240084	1240	0.06532258064516129
000000F_DK2_H2	-	000000F_DK2_H2.127	247632	247655	24	247458	248578	247643.5	1120	0.834375
000000F_DK2_H2	-	000000F_DK2_H2.127	247835	247859	25	247458	248578	247847	1120	0.6526785714285714
000000F_DK2_H2	-	000000F_DK2_H2.127	247996	248018	23	247458	248578	248007	1120	0.5098214285714285
000000F_DK2_H2	-	000000F_DK2_H2.127	248291	248315	25	247458	248578	248303	1120	0.24553571428571427
000000F_DK2_H2	-	000000F_DK2_H2.127	248384	248408	25	247458	248578	248396	1120	0.1625
000000F_DK2_H2	+	000000F_DK2_H2.128	248720	248742	23	248963	248719	248731	244	0.04918032786885246
000001F_DK2_H1	+	000001F_DK2_H1.1	1623	1661	39	2373	1290	1642	1083	0.3250230840258541
000001F_DK2_H1	-	000001F_DK2_H1.2	3751	3774	24	2553	4340	3762.5	1787	0.32316731952993843
000001F_DK2_H1	-	000001F_DK2_H1.2	4288	4309	22	2553	4340	4298.5	1787	0.023223279238947958
000001F_DK2_H1	-	000001F_DK2_H1.4	5498	5519	22	5335	6585	5508.5	1250	0.8612
000001F_DK2_H1	-	000001F_DK2_H1.4	5658	5679	22	5335	6585	5668.5	1250	0.7332
000001F_DK2_H1	-	000001F_DK2_H1.4	5899	5922	24	5335	6585	5910.5	1250	0.5396
000001F_DK2_H1	-	000001F_DK2_H1.4	6190	6212	23	5335	6585	6201	1250	0.3072
000001F_DK2_H1	-	000001F_DK2_H1.5	7467	7489	23	6613	8565	7478	1952	0.5568647540983607
000001F_DK2_H1	-	000001F_DK2_H1.5	7681	7703	23	6613	8565	7692	1952	0.44723360655737704
000001F_DK2_H1	+	000001F_DK2_H1.6	12068	12089	22	13439	8568	12078.5	4871	0.7206939026893862
000001F_DK2_H1	+	000001F_DK2_H1.6	13127	13149	23	13439	8568	13138	4871	0.9382057072469718
000001F_DK2_H1	-	000001F_DK2_H1.7	13917	13938	22	13489	14278	13927.5	789	0.44423320659062104
000001F_DK2_H1	-	000001F_DK2_H1.7	14119	14148	30	13489	14278	14133.5	789	0.18314321926489227
000001F_DK2_H1	+	000001F_DK2_H1.8	14529	14551	23	14915	14308	14540	607	0.38220757825370677
000001F_DK2_H1	-	000001F_DK2_H1.10	17893	17921	29	17799	18513	17907	714	0.8487394957983193
000001F_DK2_H1	-	000001F_DK2_H1.10	18315	18339	25	17799	18513	18327	714	0.2605042016806723
000001F_DK2_H1	-	000001F_DK2_H1.10	18433	18456	24	17799	18513	18444.5	714	0.09593837535014006
000001F_DK2_H1	+	000001F_DK2_H1.11	18715	18739	25	23166	18536	18727	4630	0.04125269978401728
000001F_DK2_H1	+	000001F_DK2_H1.11	18970	18994	25	23166	18536	18982	4630	0.09632829373650108
000001F_DK2_H1	+	000001F_DK2_H1.11	19706	19728	23	23166	18536	19717	4630	0.2550755939524838
000001F_DK2_H1	+	000001F_DK2_H1.11	20524	20549	26	23166	18536	20536.5	4630	0.43207343412527
000001F_DK2_H1	+	000001F_DK2_H1.11	22502	22524	23	23166	18536	22513	4630	0.858963282937365
000001F_DK2_H1	+	000001F_DK2_H1.11	22829	22850	22	23166	18536	22839.5	4630	0.9294816414686825
000001F_DK2_H1	+	000001F_DK2_H1.12	23452	23468	17	27006	23443	23460	3563	0.0047712601740106655
000001F_DK2_H1	+	000001F_DK2_H1.12	24716	24740	25	27006	23443	24728	3563	0.36065113668257087
000001F_DK2_H1	+	000001F_DK2_H1.12	24846	24867	22	27006	23443	24856.5	3563	0.39671625035082797
000001F_DK2_H1	+	000001F_DK2_H1.12	25010	25102	93	27006	23443	25056	3563	0.452708391804659
000001F_DK2_H1	+	000001F_DK2_H1.12	25170	25193	24	27006	23443	25181.5	3563	0.4879315183833848
000001F_DK2_H1	+	000001F_DK2_H1.12	25355	25401	47	27006	23443	25378	3563	0.5430816727476845
000001F_DK2_H1	+	000001F_DK2_H1.12	26113	26134	22	27006	23443	26123.5	3563	0.752315464496211
000001F_DK2_H1	+	000001F_DK2_H1.12	26418	26438	21	27006	23443	26428	3563	0.8377771540836374
000001F_DK2_H1	+	000001F_DK2_H1.12	26571	26597	27	27006	23443	26584	3563	0.8815604827392647
000001F_DK2_H1	+	000001F_DK2_H1.13	30550	30573	24	30710	28098	30561.5	2612	0.9431470137825421
000001F_DK2_H1	+	000001F_DK2_H1.16	40426	40453	28	41861	40393	40439.5	1468	0.03167574931880109
000001F_DK2_H1	-	000001F_DK2_H1.24	81133	81159	27	80952	81955	81146	1003	0.806580259222333
000001F_DK2_H1	-	000001F_DK2_H1.24	81233	81261	29	80952	81955	81247	1003	0.7058823529411765
000001F_DK2_H1	-	000001F_DK2_H1.24	81313	81338	26	80952	81955	81325.5	1003	0.627617148554337
000001F_DK2_H1	-	000001F_DK2_H1.24	81460	81487	28	80952	81955	81473.5	1003	0.48005982053838486
000001F_DK2_H1	-	000001F_DK2_H1.24	81657	81686	30	80952	81955	81671.5	1003	0.2826520438683948
000001F_DK2_H1	+	000001F_DK2_H1.25	82326	82348	23	85093	82143	82337	2950	0.06576271186440678
000001F_DK2_H1	+	000001F_DK2_H1.25	82542	82563	22	85093	82143	82552.5	2950	0.1388135593220339
000001F_DK2_H1	+	000001F_DK2_H1.25	84124	84161	38	85093	82143	84142.5	2950	0.6777966101694916
000001F_DK2_H1	+	000001F_DK2_H1.25	84916	84937	22	85093	82143	84926.5	2950	0.9435593220338983
000001F_DK2_H1	-	000001F_DK2_H1.37	96714	96741	28	96644	97087	96727.5	443	0.8115124153498872
000001F_DK2_H1	+	000001F_DK2_H1.39	99441	99464	24	99683	99163	99452.5	520	0.5567307692307693
000001F_DK2_H1	-	000001F_DK2_H1.43	106546	106570	25	106119	107555	106558	1436	0.6942896935933147
000001F_DK2_H1	+	000001F_DK2_H1.44	107868	107960	93	108608	107800	107914	808	0.14108910891089108
000001F_DK2_H1	+	000001F_DK2_H1.44	108143	108165	23	108608	107800	108154	808	0.4381188118811881
000001F_DK2_H1	+	000001F_DK2_H1.54	112662	112684	23	113108	112092	112673	1016	0.5718503937007874
000001F_DK2_H1	+	000001F_DK2_H1.54	112826	112899	74	113108	112092	112862.5	1016	0.7583661417322834
000001F_DK2_H1	-	000001F_DK2_H1.59	118939	118963	25	118701	119913	118951	1212	0.7937293729372937
000001F_DK2_H1	-	000001F_DK2_H1.59	119035	119054	20	118701	119913	119044.5	1212	0.7165841584158416
000001F_DK2_H1	-	000001F_DK2_H1.59	119357	119412	56	118701	119913	119384.5	1212	0.4360561056105611
000001F_DK2_H1	-	000001F_DK2_H1.63	130924	130978	55	130649	136123	130951	5474	0.9448301059554256
000001F_DK2_H1	-	000001F_DK2_H1.63	131040	131056	17	130649	136123	131048	5474	0.9271099744245525
000001F_DK2_H1	-	000001F_DK2_H1.63	131555	131626	72	130649	136123	131590.5	5474	0.828005115089514
000001F_DK2_H1	-	000001F_DK2_H1.64	136748	136771	24	136621	138007	136759.5	1386	0.90007215007215
000001F_DK2_H1	-	000001F_DK2_H1.64	137299	137323	25	136621	138007	137311	1386	0.5021645021645021
000001F_DK2_H1	-	000001F_DK2_H1.64	137512	137540	29	136621	138007	137526	1386	0.34704184704184704
000001F_DK2_H1	-	000001F_DK2_H1.64	137717	137739	23	136621	138007	137728	1386	0.2012987012987013
000001F_DK2_H1	+	000001F_DK2_H1.73	158433	158454	22	160466	158285	158443.5	2181	0.07267308574048602
000001F_DK2_H1	+	000001F_DK2_H1.73	159144	159167	24	160466	158285	159155.5	2181	0.39912883998165977
000001F_DK2_H1	+	000001F_DK2_H1.74	160930	160953	24	161945	160496	160941.5	1449	0.30745341614906835
000001F_DK2_H1	+	000001F_DK2_H1.74	161763	161785	23	161945	160496	161774	1449	0.8819875776397516
000001F_DK2_H1	+	000001F_DK2_H1.76	162920	162948	29	163121	162290	162934	831	0.7749699157641395
000001F_DK2_H1	+	000001F_DK2_H1.80	166056	166078	23	167207	165553	166067	1654	0.31076178960096734
000001F_DK2_H1	+	000001F_DK2_H1.80	166231	166252	22	167207	165553	166241.5	1654	0.41626360338573154
000001F_DK2_H1	+	000001F_DK2_H1.83	170340	170367	28	170378	170129	170353.5	249	0.9016064257028112
000001F_DK2_H1	+	000001F_DK2_H1.85	171503	171528	26	171822	171501	171515.5	321	0.045171339563862926
000001F_DK2_H1	+	000001F_DK2_H1.90	176793	176815	23	177280	176598	176804	682	0.3020527859237537
000001F_DK2_H1	-	000001F_DK2_H1.92	179119	179144	26	178737	179164	179131.5	427	0.07611241217798595
000001F_DK2_H1	+	000001F_DK2_H1.93	179576	179597	22	181061	179243	179586.5	1818	0.18894389438943895
000001F_DK2_H1	+	000001F_DK2_H1.93	179849	179869	21	181061	179243	179859	1818	0.3388338833883388
000001F_DK2_H1	+	000001F_DK2_H1.93	179998	180020	23	181061	179243	180009	1818	0.4213421342134213
000001F_DK2_H1	+	000001F_DK2_H1.93	180114	180139	26	181061	179243	180126.5	1818	0.485973597359736
000001F_DK2_H1	+	000001F_DK2_H1.93	180300	180331	32	181061	179243	180315.5	1818	0.5899339933993399
000001F_DK2_H1	+	000001F_DK2_H1.93	180662	180684	23	181061	179243	180673	1818	0.7865786578657866
000001F_DK2_H1	+	000001F_DK2_H1.93	180857	180879	23	181061	179243	180868	1818	0.8938393839383938
000001F_DK2_H1	+	000001F_DK2_H1.94	182152	182174	23	182452	181881	182163	571	0.4938704028021016
000001F_DK2_H1	+	000001F_DK2_H1.95	182972	182992	21	184297	182626	182982	1671	0.2130460801915021
000001F_DK2_H1	+	000001F_DK2_H1.95	183125	183146	22	184297	182626	183135.5	1671	0.3049072411729503
000001F_DK2_H1	+	000001F_DK2_H1.95	183831	183906	76	184297	182626	183868.5	1671	0.7435667265110713
000001F_DK2_H1	+	000001F_DK2_H1.95	183949	183977	29	184297	182626	183963	1671	0.8001196888090963
000001F_DK2_H1	+	000001F_DK2_H1.95	184127	184149	23	184297	182626	184138	1671	0.9048473967684022
000001F_DK2_H1	-	000001F_DK2_H1.96	184522	184547	26	184449	184824	184534.5	375	0.772
000001F_DK2_H1	-	000001F_DK2_H1.96	184794	184817	24	184449	184824	184805.5	375	0.04933333333333333
000001F_DK2_H1	+	000001F_DK2_H1.100	186347	186375	29	186452	186221	186361	231	0.6060606060606061
000001F_DK2_H1	-	000001F_DK2_H1.101	187518	187571	54	186518	187812	187544.5	1294	0.20672333848531685
000001F_DK2_H1	-	000001F_DK2_H1.101	187691	187714	24	186518	187812	187702.5	1294	0.08462132921174652
000001F_DK2_H1	-	000001F_DK2_H1.101	187785	187810	26	186518	187812	187797.5	1294	0.011205564142194745
000001F_DK2_H1	-	000001F_DK2_H1.102	188504	188547	44	188265	188721	188525.5	456	0.42872807017543857
000001F_DK2_H1	+	000001F_DK2_H1.104	191673	191689	17	193088	191488	191681	1600	0.120625
000001F_DK2_H1	+	000001F_DK2_H1.104	191812	191834	23	193088	191488	191823	1600	0.209375
000001F_DK2_H1	+	000001F_DK2_H1.104	192124	192141	18	193088	191488	192132.5	1600	0.4028125
000001F_DK2_H1	+	000001F_DK2_H1.104	192524	192562	39	193088	191488	192543	1600	0.659375
000001F_DK2_H1	+	000001F_DK2_H1.104	192869	192892	24	193088	191488	192880.5	1600	0.8703125
000001F_DK2_H1	+	000001F_DK2_H1.105	193439	193499	61	194007	193090	193469	917	0.4133042529989095
000001F_DK2_H1	+	000001F_DK2_H1.105	193851	193939	89	194007	193090	193895	917	0.8778625954198473
000001F_DK2_H2	-	000001F_DK2_H2.3	4620	4644	25	3870	5115	4632	1245	0.38795180722891565
000001F_DK2_H2	+	000001F_DK2_H2.9	15418	15438	21	17830	14937	15428	2893	0.1697200138264777
000001F_DK2_H2	+	000001F_DK2_H2.9	16408	16430	23	17830	14937	16419	2893	0.5122709989630142
000001F_DK2_H2	+	000001F_DK2_H2.9	16581	16616	36	17830	14937	16598.5	2893	0.5743173176633253
000001F_DK2_H2	+	000001F_DK2_H2.9	17105	17131	27	17830	14937	17118	2893	0.7538886968544763
000001F_DK2_H2	+	000001F_DK2_H2.15	34112	34136	25	40392	32751	34124	7641	0.17968852244470618
000001F_DK2_H2	+	000001F_DK2_H2.15	34243	34267	25	40392	32751	34255	7641	0.19683287527810495
000001F_DK2_H2	+	000001F_DK2_H2.15	34570	34591	22	40392	32751	34580.5	7641	0.23943201151681717
000001F_DK2_H2	+	000001F_DK2_H2.15	35830	35853	24	40392	32751	35841.5	7641	0.4044627666535794
000001F_DK2_H2	+	000001F_DK2_H2.15	35986	36010	25	40392	32751	35998	7641	0.42494437900798326
