chr,strand,GeneID,longExonStart_0base,longExonEnd,shortES,shortEE,flankingES,flankingEE,IncLevelDifference,FDR,timepoints,A3SS_ID,longExonStart_1base,shortES_1base,short_exon_id,long_exon_id,A3SS_position,canonical_exon,A3SS_exon,A3_exon_start,A3_exon_end,can_exon_start,can_exon_end,distance_canSS_ASS,frameshift,three_prime_end,five_prime_end,A3SS_site,relative_distance_A3SS_to_5_end,can_intron_start,can_intron_end,intron_id_start,intron_id_end
000094F_DK2_H1,-,000094F_DK2_H1.66,90931,91168,90931,91161,91188,91387,0.145,5.4748278160307e-4,AM2,000094F_DK2_H1.6690931911689093191161,90932,90932,000094F_DK2_H1_90932_91161,000094F_DK2_H1_90932_91168,exon,000094F_DK2_H1_90932_91168,000094F_DK2_H1_90932_91161,90932,91161,90932,91168,7,3n+1,90278,91938,91161,0.4680722891566265,NA,91188,000094F_DK2_H1_NA,000094F_DK2_H1_91188
000131F_DK2_H1,-,000131F_DK2_H1.37,53578,53740,53578,53738,53760,54067,0.242,6.8952392397569e-4,AM2,000131F_DK2_H1.3753578537405357853738,53579,53579,000131F_DK2_H1_53579_53738,000131F_DK2_H1_53579_53740,exon,000131F_DK2_H1_53579_53740,000131F_DK2_H1_53579_53738,53579,53738,53579,53740,2,3n+1,52213,54119,53738,0.19989506820566633,NA,53760,000131F_DK2_H1_NA,000131F_DK2_H1_53760
000395F_DK2_H1,+,000395F_DK2_H1.2,3616,3859,3618,3859,3484,3593,-0.14,8.406893880392684e-8,AM2,000395F_DK2_H1.23616385936183859,3617,3619,000395F_DK2_H1_3619_3859,000395F_DK2_H1_3617_3859,exon,000395F_DK2_H1_3617_3859,000395F_DK2_H1_3619_3859,3619,3859,3617,3859,2,3n+1,5301,3485,3619,0.07378854625550661,3594,NA,000395F_DK2_H1_3594,000395F_DK2_H1_NA
000060F_DK2_H1,+,000060F_DK2_H1.44,91932,92040,91943,92040,91670,91911,0.134,0.00407162060445945,AM2,000060F_DK2_H1.4491932920409194392040,91933,91944,000060F_DK2_H1_91944_92040,000060F_DK2_H1_91933_92040,exon,000060F_DK2_H1_91933_92040,000060F_DK2_H1_91944_92040,91944,92040,91933,92040,11,3n+1,92256,89804,91944,0.8727569331158238,91912,NA,000060F_DK2_H1_91912,000060F_DK2_H1_NA
000109F_DK2_H1,+,000109F_DK2_H1.2,3582,3955,3586,3955,2641,3561,0.126,0.03697030798684375,AM2,000109F_DK2_H1.23582395535863955,3583,3587,000109F_DK2_H1_3587_3955,000109F_DK2_H1_3583_3955,exon,000109F_DK2_H1_3583_3955,000109F_DK2_H1_3587_3955,3587,3955,3583,3955,4,3n+1,5023,2642,3587,0.39689206215875683,3562,NA,000109F_DK2_H1_3562,000109F_DK2_H1_NA
000017F_DK2_H1,+,000017F_DK2_H1.53,77991,78219,77996,78219,77561,77971,-0.106,1.0991406306140377e-6,AM2,000017F_DK2_H1.5377991782197799678219,77992,77997,000017F_DK2_H1_77997_78219,000017F_DK2_H1_77992_78219,exon,000017F_DK2_H1_77992_78219,000017F_DK2_H1_77997_78219,77997,78219,77992,78219,5,3n+1,78430,77562,77997,0.5011520737327189,77972,NA,000017F_DK2_H1_77972,000017F_DK2_H1_NA
000362F_DK2_H1,-,000362F_DK2_H1.17,23503,23771,23503,23769,23793,23971,0.216,0,AM2,000362F_DK2_H1.1723503237712350323769,23504,23504,000362F_DK2_H1_23504_23769,000362F_DK2_H1_23504_23771,exon,000362F_DK2_H1_23504_23771,000362F_DK2_H1_23504_23769,23504,23769,23504,23771,2,3n+1,23278,25386,23769,0.7670777988614801,NA,23793,000362F_DK2_H1_NA,000362F_DK2_H1_23793
000115F_DK2_H1,+,000115F_DK2_H1.56,86837,87045,86839,87045,86693,86816,0.103,0.00420914367919179,AM2,000115F_DK2_H1.5686837870458683987045,86838,86840,000115F_DK2_H1_86840_87045,000115F_DK2_H1_86838_87045,exon,000115F_DK2_H1_86838_87045,000115F_DK2_H1_86840_87045,86840,87045,86838,87045,2,3n+1,87045,85077,86840,0.8958333333333334,86817,NA,000115F_DK2_H1_86817,000115F_DK2_H1_NA
000120F_DK2_H1,+,000120F_DK2_H1.6,8920,9174,8922,9174,8604,8899,0.338,6.574236380571e-4,AM2,000120F_DK2_H1.68920917489229174,8921,8923,000120F_DK2_H1_8923_9174,000120F_DK2_H1_8921_9174,exon,000120F_DK2_H1_8921_9174,000120F_DK2_H1_8923_9174,8923,9174,8921,9174,2,3n+1,9625,8605,8923,0.31176470588235294,8900,NA,000120F_DK2_H1_8900,000120F_DK2_H1_NA
000136F_DK2_H1,-,000136F_DK2_H1.4,4247,4693,4247,4686,4715,4899,0.21,1.3797878312734202e-5,AM2,000136F_DK2_H1.44247469342474686,4248,4248,000136F_DK2_H1_4248_4686,000136F_DK2_H1_4248_4693,exon,000136F_DK2_H1_4248_4693,000136F_DK2_H1_4248_4686,4248,4686,4248,4693,7,3n+1,4014,4899,4686,0.24067796610169492,NA,4715,000136F_DK2_H1_NA,000136F_DK2_H1_4715
000231F_DK2_H1,+,000231F_DK2_H1.18,26006,26411,26008,26411,25725,25985,-0.154,0.02214064980220351,AM2,000231F_DK2_H1.1826006264112600826411,26007,26009,000231F_DK2_H1_26009_26411,000231F_DK2_H1_26007_26411,intron,000231F_DK2_H1_26009_26411,000231F_DK2_H1_26007_26411,26007,26411,26009,26411,2,3n+1,26588,25233,26007,0.5712177121771218,25986,NA,000231F_DK2_H1_25986,000231F_DK2_H1_NA
000142F_DK2_H2,+,000142F_DK2_H2.16,26349,26661,26359,26661,26098,26329,0.357,3.8333173561388e-4,AM2,000142F_DK2_H2.1626349266612635926661,26350,26360,000142F_DK2_H2_26360_26661,000142F_DK2_H2_26350_26661,exon,000142F_DK2_H2_26350_26661,000142F_DK2_H2_26360_26661,26360,26661,26350,26661,10,3n+1,27145,26099,26360,0.24952198852772467,26330,NA,000142F_DK2_H2_26330,000142F_DK2_H2_NA
000167F_DK2_H2,-,000167F_DK2_H2.20,27017,27286,27017,27284,27309,27473,0.124,0.00935114122624486,AM2,000167F_DK2_H2.2027017272862701727284,27018,27018,000167F_DK2_H2_27018_27284,000167F_DK2_H2_27018_27286,intron,000167F_DK2_H2_27018_27284,000167F_DK2_H2_27018_27286,27018,27286,27018,27284,2,3n+1,27018,28427,27286,0.8097941802696949,NA,27309,000167F_DK2_H2_NA,000167F_DK2_H2_27309
000383F_DK2_H2,-,000383F_DK2_H2.4,5809,6248,5809,6239,6273,6332,0.13,8.2137172316711e-4,AM5,000383F_DK2_H2.45809624858096239,5810,5810,000383F_DK2_H2_5810_6239,000383F_DK2_H2_5810_6248,exon,000383F_DK2_H2_5810_6248,000383F_DK2_H2_5810_6239,5810,6239,5810,6248,9,3n,5032,6332,6239,0.07153846153846154,NA,6273,000383F_DK2_H2_NA,000383F_DK2_H2_6273
000367F_DK2_H2,+,000367F_DK2_H2.5,7904,8031,7909,8031,7614,7884,0.117,0.01203299194114622,AM5,000367F_DK2_H2.57904803179098031,7905,7910,000367F_DK2_H2_7910_8031,000367F_DK2_H2_7905_8031,exon,000367F_DK2_H2_7905_8031,000367F_DK2_H2_7910_8031,7910,8031,7905,8031,5,3n+1,9165,7615,7910,0.19032258064516128,7885,NA,000367F_DK2_H2_7885,000367F_DK2_H2_NA
000327F_DK2_H1,-,000327F_DK2_H1.1,34,242,34,237,263,447,0.26,6.5455891057255e-4,AM5,000327F_DK2_H1.13424234237,35,35,000327F_DK2_H1_35_237,000327F_DK2_H1_35_242,exon,000327F_DK2_H1_35_242,000327F_DK2_H1_35_237,35,237,35,242,5,3n+1,35,447,237,0.5097087378640777,NA,263,000327F_DK2_H1_NA,000327F_DK2_H1_263
000241F_DK2_H1,+,000241F_DK2_H1.21,33155,33249,33160,33249,32863,33133,-0.443,2.247999763907727e-5,AM5,000241F_DK2_H1.2133155332493316033249,33156,33161,000241F_DK2_H1_33161_33249,000241F_DK2_H1_33156_33249,intron,000241F_DK2_H1_33161_33249,000241F_DK2_H1_33156_33249,33156,33249,33161,33249,5,3n+1,33637,31027,33156,0.8157088122605364,33134,NA,000241F_DK2_H1_33134,000241F_DK2_H1_NA
000205F_DK2_H1,-,000205F_DK2_H1.2,3190,3400,3190,3396,3422,3608,0.197,0.01215851752425952,AM5,000205F_DK2_H1.23190340031903396,3191,3191,000205F_DK2_H1_3191_3396,000205F_DK2_H1_3191_3400,intron,000205F_DK2_H1_3191_3396,000205F_DK2_H1_3191_3400,3191,3400,3191,3396,4,3n+1,2086,4763,3400,0.5091520358610385,NA,3422,000205F_DK2_H1_NA,000205F_DK2_H1_3422
000197F_DK2_H2,-,000197F_DK2_H2.26,33808,33989,33808,33983,34012,34152,0.103,0.03734626811429304,AM5,000197F_DK2_H2.2633808339893380833983,33809,33809,000197F_DK2_H2_33809_33983,000197F_DK2_H2_33809_33989,exon,000197F_DK2_H2_33809_33989,000197F_DK2_H2_33809_33983,33809,33983,33809,33989,6,3n,33809,34152,33983,0.49271137026239065,NA,34012,000197F_DK2_H2_NA,000197F_DK2_H2_34012
000192F_23762-60009_DK2_H2,+,000192F_23762-60009_DK2_H2.17,30406,30711,30416,30711,30233,30387,-0.106,0.00267230707331349,AM5,000192F_23762-60009_DK2_H2.1730406307113041630711,30407,30417,000192F_23762-60009_DK2_H2_30417_30711,000192F_23762-60009_DK2_H2_30407_30711,exon,000192F_23762-60009_DK2_H2_30407_30711,000192F_23762-60009_DK2_H2_30417_30711,30417,30711,30407,30711,10,3n+1,30711,30051,30417,0.5545454545454546,30388,NA,000192F_23762-60009_DK2_H2_30388,000192F_23762-60009_DK2_H2_NA
000088F_DK2_H1,+,000088F_DK2_H1.55,66887,67267,66891,67267,66716,66862,0.104,7.1508608673365e-4,AM5,000088F_DK2_H1.5566887672676689167267,66888,66892,000088F_DK2_H1_66892_67267,000088F_DK2_H1_66888_67267,exon,000088F_DK2_H1_66888_67267,000088F_DK2_H1_66892_67267,66892,67267,66888,67267,4,3n+1,67267,66717,66892,0.3181818181818182,66863,NA,000088F_DK2_H1_66863,000088F_DK2_H1_NA
000056F_DK2_H1,+,000056F_DK2_H1.36,67326,67760,67329,67760,67136,67304,-0.128,0.0040376556748869304,AM5,000056F_DK2_H1.3667326677606732967760,67327,67330,000056F_DK2_H1_67330_67760,000056F_DK2_H1_67327_67760,intron,000056F_DK2_H1_67330_67760,000056F_DK2_H1_67327_67760,67327,67760,67330,67760,3,3n,67760,66775,67327,0.5604060913705584,67305,NA,000056F_DK2_H1_67305,000056F_DK2_H1_NA
000043F_DK2_H2,+,000043F_DK2_H2.48,80180,80307,80194,80307,79776,80159,0.223,6.85835770311327e-5,AM5,000043F_DK2_H2.4880180803078019480307,80181,80195,000043F_DK2_H2_80195_80307,000043F_DK2_H2_80181_80307,exon,000043F_DK2_H2_80181_80307,000043F_DK2_H2_80195_80307,80195,80307,80181,80307,14,3n+1,81277,76348,80195,0.7804828565631974,80160,NA,000043F_DK2_H2_80160,000043F_DK2_H2_NA
000004F_DK2_H2,-,000004F_DK2_H2.14,29819,30253,29819,30240,30284,30735,-0.103,0.01057294185354774,AM5,000004F_DK2_H2.1429819302532981930240,29820,29820,000004F_DK2_H2_29820_30240,000004F_DK2_H2_29820_30253,intron,000004F_DK2_H2_29820_30240,000004F_DK2_H2_29820_30253,29820,30253,29820,30240,13,3n+1,29493,30735,30253,0.38808373590982287,NA,30284,000004F_DK2_H2_NA,000004F_DK2_H2_30284
000082F_DK2_H1,-,000082F_DK2_H1.36,62398,62564,62398,62554,62586,62746,0.171,0.0182872540533085,AM5,000082F_DK2_H1.3662398625646239862554,62399,62399,000082F_DK2_H1_62399_62554,000082F_DK2_H1_62399_62564,exon,000082F_DK2_H1_62399_62564,000082F_DK2_H1_62399_62554,62399,62554,62399,62564,10,3n+1,61858,63217,62554,0.4878587196467991,NA,62586,000082F_DK2_H1_NA,000082F_DK2_H1_62586
000083F_DK2_H1,-,000083F_DK2_H1.88,103024,103484,103024,103471,103506,103640,0.125,0.02253438689205074,AM5,000083F_DK2_H1.88103024103484103024103471,103025,103025,000083F_DK2_H1_103025_103471,000083F_DK2_H1_103025_103484,exon,000083F_DK2_H1_103025_103484,000083F_DK2_H1_103025_103471,103025,103471,103025,103484,13,3n+1,103025,103899,103471,0.4897025171624714,NA,103506,000083F_DK2_H1_NA,000083F_DK2_H1_103506
000047F_DK2_H2,+,000047F_DK2_H2.58,88215,88303,88217,88303,88064,88193,0.127,0.007167283067256,AM5,000047F_DK2_H2.5888215883038821788303,88216,88218,000047F_DK2_H2_88218_88303,000047F_DK2_H2_88216_88303,exon,000047F_DK2_H2_88216_88303,000047F_DK2_H2_88218_88303,88218,88303,88216,88303,2,3n+1,89668,88065,88218,0.09544603867747972,88194,NA,000047F_DK2_H2_88194,000047F_DK2_H2_NA
000090F_DK2_H1,+,000090F_DK2_H1.13,32071,32555,32078,32555,31884,32047,-0.119,2.5452672546535e-4,AM5,000090F_DK2_H1.1332071325553207832555,32072,32079,000090F_DK2_H1_32079_32555,000090F_DK2_H1_32072_32555,intron,000090F_DK2_H1_32079_32555,000090F_DK2_H1_32072_32555,32072,32555,32079,32555,7,3n+1,32978,31560,32072,0.3610719322990127,32048,NA,000090F_DK2_H1_32048,000090F_DK2_H1_NA
000022F_DK2_H1,-,000022F_DK2_H1.60,83378,83733,83378,83731,83756,83801,0.158,9.7852917841653e-4,AM5,000022F_DK2_H1.6083378837338337883731,83379,83379,000022F_DK2_H1_83379_83731,000022F_DK2_H1_83379_83733,intron,000022F_DK2_H1_83379_83731,000022F_DK2_H1_83379_83733,83379,83733,83379,83731,2,3n+1,83129,83801,83733,0.10119047619047619,NA,83756,000022F_DK2_H1_NA,000022F_DK2_H1_83756
000019F_DK2_H2,-,000019F_DK2_H2.91,139543,139880,139543,139875,139902,140219,0.137,0.01665009698935934,AM5,000019F_DK2_H2.91139543139880139543139875,139544,139544,000019F_DK2_H2_139544_139875,000019F_DK2_H2_139544_139880,exon,000019F_DK2_H2_139544_139880,000019F_DK2_H2_139544_139875,139544,139875,139544,139880,5,3n+1,139544,140345,139875,0.5867665418227216,NA,139902,000019F_DK2_H2_NA,000019F_DK2_H2_139902
000185F_DK2_H1,-,000185F_DK2_H1.2,2999,3179,2999,3174,3202,4650,-0.279,2.3577494954267538e-7,AM5,000185F_DK2_H1.22999317929993174,3000,3000,000185F_DK2_H1_3000_3174,000185F_DK2_H1_3000_3179,intron,000185F_DK2_H1_3000_3174,000185F_DK2_H1_3000_3179,3000,3179,3000,3174,5,3n+1,2191,5455,3179,0.6973039215686274,NA,3202,000185F_DK2_H1_NA,000185F_DK2_H1_3202
000000F_DK2_H1,-,000000F_DK2_H1.125,241095,241468,241095,241453,241491,241672,0.173,0.00393859922815044,AM5,000000F_DK2_H1.125241095241468241095241453,241096,241096,000000F_DK2_H1_241096_241453,000000F_DK2_H1_241096_241468,exon,000000F_DK2_H1_241096_241468,000000F_DK2_H1_241096_241453,241096,241453,241096,241468,15,3n,239923,242206,241453,0.32982917214191854,NA,241491,000000F_DK2_H1_NA,000000F_DK2_H1_241491
000029F_DK2_H2,+,000029F_DK2_H2.57,112632,112962,112636,112962,112324,112607,-0.406,1.646677874866878e-8,AM5,000029F_DK2_H2.57112632112962112636112962,112633,112637,000029F_DK2_H2_112637_112962,000029F_DK2_H2_112633_112962,intron,000029F_DK2_H2_112637_112962,000029F_DK2_H2_112633_112962,112633,112962,112637,112962,4,3n+1,112962,112231,112633,0.5499316005471956,112608,NA,000029F_DK2_H2_112608,000029F_DK2_H2_NA
000021F_1-134709_DK2_H2,-,000021F_1-134709_DK2_H2.49,60055,60482,60055,60469,60501,60768,0.21,4.0299014391913e-4,AM5,000021F_1-134709_DK2_H2.4960055604826005560469,60056,60056,000021F_1-134709_DK2_H2_60056_60469,000021F_1-134709_DK2_H2_60056_60482,exon,000021F_1-134709_DK2_H2_60056_60482,000021F_1-134709_DK2_H2_60056_60469,60056,60469,60056,60482,13,3n+1,59699,60833,60469,0.32098765432098764,NA,60501,000021F_1-134709_DK2_H2_NA,000021F_1-134709_DK2_H2_60501
000001F_DK2_H2,-,000001F_DK2_H2.27,85983,86255,85983,86248,86277,86551,0.1,0.00161316751517953,AM5,000001F_DK2_H2.2785983862558598386248,85984,85984,000001F_DK2_H2_85984_86248,000001F_DK2_H2_85984_86255,exon,000001F_DK2_H2_85984_86255,000001F_DK2_H2_85984_86248,85984,86248,85984,86255,7,3n+1,85161,86818,86248,0.343995171997586,NA,86277,000001F_DK2_H2_NA,000001F_DK2_H2_86277
000008F_DK2_H1,+,000008F_DK2_H1.92,123728,123831,123742,123831,123496,123708,-0.19,1.469963647097128e-9,AM5,000008F_DK2_H1.92123728123831123742123831,123729,123743,000008F_DK2_H1_123743_123831,000008F_DK2_H1_123729_123831,exon,000008F_DK2_H1_123729_123831,000008F_DK2_H1_123743_123831,123743,123831,123729,123831,14,3n+1,124283,123497,123743,0.31297709923664124,123709,NA,000008F_DK2_H1_123709,000008F_DK2_H1_NA
000002F_DK2_H1,+,000002F_DK2_H1.19,34763,34920,34767,34920,34633,34737,-0.118,0.02130305868700373,AM5,000002F_DK2_H1.1934763349203476734920,34764,34768,000002F_DK2_H1_34768_34920,000002F_DK2_H1_34764_34920,exon,000002F_DK2_H1_34764_34920,000002F_DK2_H1_34768_34920,34768,34920,34764,34920,4,3n+1,36484,34348,34768,0.19662921348314608,34738,NA,000002F_DK2_H1_34738,000002F_DK2_H1_NA
000014F_DK2_H1,+,000014F_DK2_H1.22,33900,34222,33914,34222,33565,33879,-0.124,0.02929185150444762,AM5,000014F_DK2_H1.2233900342223391434222,33901,33915,000014F_DK2_H1_33915_34222,000014F_DK2_H1_33901_34222,exon,000014F_DK2_H1_33901_34222,000014F_DK2_H1_33915_34222,33915,34222,33901,34222,14,3n+1,34222,33566,33915,0.5320121951219512,33880,NA,000014F_DK2_H1_33880,000014F_DK2_H1_NA
000078F_DK2_H1,-,000078F_DK2_H1.43,73189,73498,73189,73496,73522,74248,-0.245,0.04421845088373666,AM5,000078F_DK2_H1.4373189734987318973496,73190,73190,000078F_DK2_H1_73190_73496,000078F_DK2_H1_73190_73498,exon,000078F_DK2_H1_73190_73498,000078F_DK2_H1_73190_73496,73190,73496,73190,73498,2,3n+1,72661,74248,73496,0.47385003150598615,NA,73522,000078F_DK2_H1_NA,000078F_DK2_H1_73522
000040F_DK2_H1,-,000040F_DK2_H1.39,58108,58328,58108,58318,58348,58536,-0.143,0.04900411194357695,AM5,000040F_DK2_H1.3958108583285810858318,58109,58109,000040F_DK2_H1_58109_58318,000040F_DK2_H1_58109_58328,exon,000040F_DK2_H1_58109_58328,000040F_DK2_H1_58109_58318,58109,58318,58109,58328,10,3n+1,58109,58812,58318,0.7027027027027027,NA,58348,000040F_DK2_H1_NA,000040F_DK2_H1_58348
000321F_DK2_H1,+,000321F_DK2_H1.6,8739,8945,8743,8945,8565,8715,0.175,0.00643161996561203,AM5,000321F_DK2_H1.68739894587438945,8740,8744,000321F_DK2_H1_8744_8945,000321F_DK2_H1_8740_8945,exon,000321F_DK2_H1_8740_8945,000321F_DK2_H1_8744_8945,8744,8945,8740,8945,4,3n+1,9066,7438,8744,0.8022113022113022,8716,NA,000321F_DK2_H1_8716,000321F_DK2_H1_NA
000008F_DK2_H2,+,000008F_DK2_H2.91,124960,125150,124962,125150,124459,124937,-0.234,1.0584765638118e-4,AM5,000008F_DK2_H2.91124960125150124962125150,124961,124963,000008F_DK2_H2_124963_125150,000008F_DK2_H2_124961_125150,intron,000008F_DK2_H2_124963_125150,000008F_DK2_H2_124961_125150,124961,125150,124963,125150,2,3n+1,125915,124460,124961,0.3443298969072165,124938,NA,000008F_DK2_H2_124938,000008F_DK2_H2_NA
000403F_DK2_H2,-,000403F_DK2_H2.3,7847,8036,7847,8032,8059,8290,0.135,0.03268311111728795,AM5,000403F_DK2_H2.37847803678478032,7848,7848,000403F_DK2_H2_7848_8032,000403F_DK2_H2_7848_8036,exon,000403F_DK2_H2_7848_8036,000403F_DK2_H2_7848_8032,7848,8032,7848,8036,4,3n+1,7559,8290,8032,0.35294117647058826,NA,8059,000403F_DK2_H2_NA,000403F_DK2_H2_8059
000165F_DK2_H1,-,000165F_DK2_H1.15,24677,24755,24677,24751,24775,24905,-0.128,0.00842918758333787,AM5,000165F_DK2_H1.1524677247552467724751,24678,24678,000165F_DK2_H1_24678_24751,000165F_DK2_H1_24678_24755,exon,000165F_DK2_H1_24678_24755,000165F_DK2_H1_24678_24751,24678,24751,24678,24755,4,3n+1,24465,24905,24751,0.35,NA,24775,000165F_DK2_H1_NA,000165F_DK2_H1_24775
000008F_DK2_H1,-,000008F_DK2_H1.116,149462,149796,149462,149792,149819,150409,0.128,0.00956869885513621,AM5,000008F_DK2_H1.116149462149796149462149792,149463,149463,000008F_DK2_H1_149463_149792,000008F_DK2_H1_149463_149796,exon,000008F_DK2_H1_149463_149796,000008F_DK2_H1_149463_149792,149463,149792,149463,149796,4,3n+1,149206,150409,149792,0.512884455527847,NA,149819,000008F_DK2_H1_NA,000008F_DK2_H1_149819
000101F_DK2_H2,+,000101F_DK2_H2.15,23908,24101,23918,24101,23855,23886,0.154,6.0184377802592e-4,AM5,000101F_DK2_H2.1523908241012391824101,23909,23919,000101F_DK2_H2_23919_24101,000101F_DK2_H2_23909_24101,exon,000101F_DK2_H2_23909_24101,000101F_DK2_H2_23919_24101,23919,24101,23909,24101,10,3n+1,24654,23856,23919,0.07894736842105263,23887,NA,000101F_DK2_H2_23887,000101F_DK2_H2_NA
000014F_DK2_H1,-,000014F_DK2_H1.1,3977,4250,3977,4246,4274,4467,-0.379,1.2291880644640156e-10,AM5,000014F_DK2_H1.13977425039774246,3978,3978,000014F_DK2_H1_3978_4246,000014F_DK2_H1_3978_4250,intron,000014F_DK2_H1_3978_4246,000014F_DK2_H1_3978_4250,3978,4250,3978,4246,4,3n+1,102,4804,4250,0.11782220331773713,NA,4274,000014F_DK2_H1_NA,000014F_DK2_H1_4274
000018F_DK2_H2,-,000018F_DK2_H2.14,20939,21152,20939,21148,21175,21564,0.248,4.832560190755e-4,AM5,000018F_DK2_H2.1420939211522093921148,20940,20940,000018F_DK2_H2_20940_21148,000018F_DK2_H2_20940_21152,exon,000018F_DK2_H2_20940_21152,000018F_DK2_H2_20940_21148,20940,21148,20940,21152,4,3n+1,19701,21564,21148,0.22329575952764358,NA,21175,000018F_DK2_H2_NA,000018F_DK2_H2_21175
000007F_DK2_H2,-,000007F_DK2_H2.76,113953,114203,113953,114196,114225,114376,0.258,0.00118628686698873,AM5,000007F_DK2_H2.76113953114203113953114196,113954,113954,000007F_DK2_H2_113954_114196,000007F_DK2_H2_113954_114203,exon,000007F_DK2_H2_113954_114203,000007F_DK2_H2_113954_114196,113954,114196,113954,114203,7,3n+1,111420,114376,114196,0.06089309878213803,NA,114225,000007F_DK2_H2_NA,000007F_DK2_H2_114225
000137F_DK2_H1,-,000137F_DK2_H1.57,74722,74844,74722,74839,74865,74939,0.224,2.419449503484391e-9,AM5,000137F_DK2_H1.5774722748447472274839,74723,74723,000137F_DK2_H1_74723_74839,000137F_DK2_H1_74723_74844,intron,000137F_DK2_H1_74723_74839,000137F_DK2_H1_74723_74844,74723,74844,74723,74839,5,3n+1,74723,74939,74844,0.4398148148148148,NA,74865,000137F_DK2_H1_NA,000137F_DK2_H1_74865
000107F_DK2_H1,-,000107F_DK2_H1.9,26052,26234,26052,26223,26255,26313,0.2,0.03777584934499076,AM5,000107F_DK2_H1.926052262342605226223,26053,26053,000107F_DK2_H1_26053_26223,000107F_DK2_H1_26053_26234,exon,000107F_DK2_H1_26053_26234,000107F_DK2_H1_26053_26223,26053,26223,26053,26234,11,3n+1,20686,26598,26223,0.06343031123139378,NA,26255,000107F_DK2_H1_NA,000107F_DK2_H1_26255
000020F_DK2_H2,+,000020F_DK2_H2.26,43032,43326,43042,43326,42853,43012,-0.164,0.008330130194879,AM5,000020F_DK2_H2.2643032433264304243326,43033,43043,000020F_DK2_H2_43043_43326,000020F_DK2_H2_43033_43326,exon,000020F_DK2_H2_43033_43326,000020F_DK2_H2_43043_43326,43043,43326,43033,43326,10,3n+1,44998,42686,43043,0.15441176470588236,43013,NA,000020F_DK2_H2_43013,000020F_DK2_H2_NA
000020F_DK2_H2,+,000020F_DK2_H2.26,43034,43326,43042,43326,42853,43012,-0.286,8.2137172316711e-4,AM5,000020F_DK2_H2.2643034433264304243326,43035,43043,000020F_DK2_H2_43043_43326,000020F_DK2_H2_43035_43326,exon,000020F_DK2_H2_43035_43326,000020F_DK2_H2_43043_43326,43043,43326,43035,43326,8,3n+1,44998,42686,43043,0.15441176470588236,43013,NA,000020F_DK2_H2_43013,000020F_DK2_H2_NA
000123F_DK2_H1,+,000123F_DK2_H1.29,58393,58755,58403,58755,58204,58371,0.155,0.015739683463834,AM5,000123F_DK2_H1.2958393587555840358755,58394,58404,000123F_DK2_H1_58404_58755,000123F_DK2_H1_58394_58755,exon,000123F_DK2_H1_58394_58755,000123F_DK2_H1_58404_58755,58404,58755,58394,58755,10,3n+1,59815,56653,58404,0.553763440860215,58372,NA,000123F_DK2_H1_58372,000123F_DK2_H1_NA
000061F_DK2_H1,+,000061F_DK2_H1.76,144827,145007,144829,145007,144652,144805,-0.11,6.5134103261596e-4,AM5,000061F_DK2_H1.76144827145007144829145007,144828,144830,000061F_DK2_H1_144830_145007,000061F_DK2_H1_144828_145007,intron,000061F_DK2_H1_144830_145007,000061F_DK2_H1_144828_145007,144828,145007,144830,145007,2,3n+1,146243,144530,144828,0.1739638061879743,144806,NA,000061F_DK2_H1_144806,000061F_DK2_H1_NA
000067F_DK2_H2,+,000067F_DK2_H2.2,7567,7887,7575,7887,7413,7545,0.267,0.0173677183402654,AM5,000067F_DK2_H2.27567788775757887,7568,7576,000067F_DK2_H2_7576_7887,000067F_DK2_H2_7568_7887,intron,000067F_DK2_H2_7576_7887,000067F_DK2_H2_7568_7887,7568,7887,7576,7887,8,3n+1,8231,6914,7568,0.49658314350797267,7546,NA,000067F_DK2_H2_7546,000067F_DK2_H2_NA
000067F_DK2_H2,+,000067F_DK2_H2.13,17562,17727,17566,17727,17359,17542,0.423,1.49817935834996e-11,AM5,000067F_DK2_H2.1317562177271756617727,17563,17567,000067F_DK2_H2_17567_17727,000067F_DK2_H2_17563_17727,exon,000067F_DK2_H2_17563_17727,000067F_DK2_H2_17567_17727,17567,17727,17563,17727,4,3n+1,18697,17218,17567,0.23597025016903314,17543,NA,000067F_DK2_H2_17543,000067F_DK2_H2_NA
000068F_DK2_H1,+,000068F_DK2_H1.107,156756,156914,156758,156914,156511,156732,-0.167,1.1599814268137152e-5,AM5,000068F_DK2_H1.107156756156914156758156914,156757,156759,000068F_DK2_H1_156759_156914,000068F_DK2_H1_156757_156914,intron,000068F_DK2_H1_156759_156914,000068F_DK2_H1_156757_156914,156757,156914,156759,156914,2,3n+1,157461,156512,156757,0.2581664910432034,156733,NA,000068F_DK2_H1_156733,000068F_DK2_H1_NA
000123F_DK2_H1,+,000123F_DK2_H1.10,15566,15825,15571,15825,15252,15543,0.116,7.7913254744776e-4,AM5,000123F_DK2_H1.1015566158251557115825,15567,15572,000123F_DK2_H1_15572_15825,000123F_DK2_H1_15567_15825,exon,000123F_DK2_H1_15567_15825,000123F_DK2_H1_15572_15825,15572,15825,15567,15825,5,3n+1,16443,15049,15572,0.3751793400286944,15544,NA,000123F_DK2_H1_15544,000123F_DK2_H1_NA
