seqnames,strand,intron_start,intron_end,Gene_ID,A3SS_site,three_prime_end,five_prime_end
000067F_DK2_H2,+,113283,113308,000067F_DK2_H2.74,113308,113477,111737
000067F_DK2_H2,+,113377,113398,000067F_DK2_H2.74,113398,113477,111737
000068F_DK2_H1,+,1551,1572,000068F_DK2_H1.2,1572,2788,866
000068F_DK2_H1,+,3050,3072,000068F_DK2_H1.3,3072,3787,2805
000068F_DK2_H1,+,3603,3626,000068F_DK2_H1.3,3626,3787,2805
000068F_DK2_H1,+,4027,4051,000068F_DK2_H1.4,4051,5299,3815
000068F_DK2_H1,+,4144,4166,000068F_DK2_H1.4,4166,5299,3815
000068F_DK2_H1,+,4842,4863,000068F_DK2_H1.4,4863,5299,3815
000068F_DK2_H1,+,5508,5529,000068F_DK2_H1.5,5529,6140,5315
000068F_DK2_H1,+,5819,5843,000068F_DK2_H1.5,5843,6140,5315
000068F_DK2_H1,+,7662,7684,000068F_DK2_H1.7,7684,8331,7560
000068F_DK2_H1,+,7782,7803,000068F_DK2_H1.7,7803,8331,7560
000068F_DK2_H1,+,8029,8054,000068F_DK2_H1.7,8054,8331,7560
000068F_DK2_H1,+,8386,8408,000068F_DK2_H1.8,8408,11962,8333
000068F_DK2_H1,+,9940,9967,000068F_DK2_H1.8,9967,11962,8333
000068F_DK2_H1,+,10618,10642,000068F_DK2_H1.8,10642,11962,8333
000068F_DK2_H1,+,10989,11013,000068F_DK2_H1.8,11013,11962,8333
000068F_DK2_H1,+,11352,11374,000068F_DK2_H1.8,11374,11962,8333
000068F_DK2_H1,+,11567,11589,000068F_DK2_H1.8,11589,11962,8333
000068F_DK2_H1,+,11662,11685,000068F_DK2_H1.8,11685,11962,8333
000068F_DK2_H1,+,18888,18910,000068F_DK2_H1.13,18910,19607,18832
000068F_DK2_H1,+,19809,19831,000068F_DK2_H1.14,19831,22117,19663
000068F_DK2_H1,+,20000,20021,000068F_DK2_H1.14,20021,22117,19663
000068F_DK2_H1,+,20334,20362,000068F_DK2_H1.14,20362,22117,19663
000068F_DK2_H1,+,20674,20695,000068F_DK2_H1.14,20695,22117,19663
000068F_DK2_H1,+,20986,21010,000068F_DK2_H1.14,21010,22117,19663
000068F_DK2_H1,+,21843,21869,000068F_DK2_H1.14,21869,22117,19663
000068F_DK2_H1,+,22003,22024,000068F_DK2_H1.14,22024,22117,19663
000068F_DK2_H1,+,25167,25194,000068F_DK2_H1.16,25194,25212,25069
000068F_DK2_H1,+,25954,25985,000068F_DK2_H1.18,25985,26474,25840
000068F_DK2_H1,+,26374,26397,000068F_DK2_H1.18,26397,26474,25840
000068F_DK2_H1,+,36337,36366,000068F_DK2_H1.25,36366,38268,36169
000068F_DK2_H1,+,36576,36603,000068F_DK2_H1.25,36603,38268,36169
000068F_DK2_H1,+,36869,36891,000068F_DK2_H1.25,36891,38268,36169
000068F_DK2_H1,+,37595,37617,000068F_DK2_H1.25,37617,38268,36169
000068F_DK2_H1,+,37836,37857,000068F_DK2_H1.25,37857,38268,36169
000068F_DK2_H1,+,41911,41932,000068F_DK2_H1.29,41932,44295,41796
000068F_DK2_H1,+,42050,42080,000068F_DK2_H1.29,42080,44295,41796
000068F_DK2_H1,+,44037,44058,000068F_DK2_H1.29,44058,44295,41796
000068F_DK2_H1,+,59573,59595,000068F_DK2_H1.40,59595,60665,59497
000068F_DK2_H1,+,59967,60016,000068F_DK2_H1.40,60016,60665,59497
000068F_DK2_H1,+,60138,60232,000068F_DK2_H1.40,60232,60665,59497
000068F_DK2_H1,+,70593,70617,000068F_DK2_H1.44,70617,71093,70398
000068F_DK2_H1,+,70734,70755,000068F_DK2_H1.44,70755,71093,70398
000068F_DK2_H1,+,70825,70853,000068F_DK2_H1.44,70853,71093,70398
000068F_DK2_H1,+,71776,71797,000068F_DK2_H1.45,71797,72138,71095
000068F_DK2_H1,+,72197,72221,000068F_DK2_H1.46,72221,75499,72166
000068F_DK2_H1,+,72384,72408,000068F_DK2_H1.46,72408,75499,72166
000068F_DK2_H1,+,72838,72863,000068F_DK2_H1.46,72863,75499,72166
000068F_DK2_H1,+,73020,73041,000068F_DK2_H1.46,73041,75499,72166
000068F_DK2_H1,+,73299,73321,000068F_DK2_H1.46,73321,75499,72166
000068F_DK2_H1,+,73882,73902,000068F_DK2_H1.46,73902,75499,72166
000068F_DK2_H1,+,74001,74083,000068F_DK2_H1.46,74083,75499,72166
000068F_DK2_H1,+,74484,74517,000068F_DK2_H1.46,74517,75499,72166
000068F_DK2_H1,+,74811,74833,000068F_DK2_H1.46,74833,75499,72166
000068F_DK2_H1,+,75033,75054,000068F_DK2_H1.46,75054,75499,72166
000068F_DK2_H1,+,86531,86547,000068F_DK2_H1.58,86547,87022,86416
000068F_DK2_H1,+,86588,86610,000068F_DK2_H1.58,86610,87022,86416
000068F_DK2_H1,+,87429,87450,000068F_DK2_H1.59,87450,88172,87024
000068F_DK2_H1,+,87627,87650,000068F_DK2_H1.59,87650,88172,87024
000068F_DK2_H1,+,87880,87904,000068F_DK2_H1.59,87904,88172,87024
000068F_DK2_H1,+,92698,92719,000068F_DK2_H1.64,92719,93047,92567
000068F_DK2_H1,+,92910,92938,000068F_DK2_H1.64,92938,93047,92567
000068F_DK2_H1,+,97619,97642,000068F_DK2_H1.69,97642,98639,97528
000068F_DK2_H1,+,97707,97728,000068F_DK2_H1.69,97728,98639,97528
000068F_DK2_H1,+,97798,97823,000068F_DK2_H1.69,97823,98639,97528
000068F_DK2_H1,+,98174,98202,000068F_DK2_H1.69,98202,98639,97528
000068F_DK2_H1,+,98369,98394,000068F_DK2_H1.69,98394,98639,97528
000068F_DK2_H1,+,98524,98558,000068F_DK2_H1.69,98558,98639,97528
000068F_DK2_H1,+,102171,102242,000068F_DK2_H1.77,102242,102424,102028
000068F_DK2_H1,+,102604,102628,000068F_DK2_H1.78,102628,102759,102433
000068F_DK2_H1,+,105938,105960,000068F_DK2_H1.80,105960,110951,105118
000068F_DK2_H1,+,106415,106436,000068F_DK2_H1.80,106436,110951,105118
000068F_DK2_H1,+,110676,110699,000068F_DK2_H1.80,110699,110951,105118
000068F_DK2_H1,+,111132,111157,000068F_DK2_H1.81,111157,112003,111002
000068F_DK2_H1,+,111481,111520,000068F_DK2_H1.81,111520,112003,111002
000068F_DK2_H1,+,111712,111734,000068F_DK2_H1.81,111734,112003,111002
000068F_DK2_H1,+,111847,111869,000068F_DK2_H1.81,111869,112003,111002
000068F_DK2_H1,+,112079,112105,000068F_DK2_H1.82,112105,113193,112005
000068F_DK2_H1,+,112184,112205,000068F_DK2_H1.82,112205,113193,112005
000068F_DK2_H1,+,112322,112343,000068F_DK2_H1.82,112343,113193,112005
000068F_DK2_H1,+,112875,112898,000068F_DK2_H1.82,112898,113193,112005
000068F_DK2_H1,+,113526,113549,000068F_DK2_H1.83,113549,114452,113198
000068F_DK2_H1,+,113802,113828,000068F_DK2_H1.83,113828,114452,113198
000068F_DK2_H1,+,114086,114107,000068F_DK2_H1.83,114107,114452,113198
000068F_DK2_H1,+,115550,115573,000068F_DK2_H1.84,115573,117907,114454
000068F_DK2_H1,+,115786,115808,000068F_DK2_H1.84,115808,117907,114454
000068F_DK2_H1,+,117154,117175,000068F_DK2_H1.84,117175,117907,114454
000068F_DK2_H1,+,117396,117418,000068F_DK2_H1.84,117418,117907,114454
000068F_DK2_H1,+,117852,117874,000068F_DK2_H1.84,117874,117907,114454
000068F_DK2_H1,+,136769,136791,000068F_DK2_H1.97,136791,137045,136306
000068F_DK2_H1,+,139403,139425,000068F_DK2_H1.99,139425,140501,139171
000068F_DK2_H1,+,139537,139559,000068F_DK2_H1.99,139559,140501,139171
000068F_DK2_H1,+,139877,139901,000068F_DK2_H1.99,139901,140501,139171
000068F_DK2_H1,+,156302,156323,000068F_DK2_H1.106,156323,156481,154280
000068F_DK2_H1,+,156733,156758,000068F_DK2_H1.107,156758,157461,156512
000068F_DK2_H1,+,156915,156944,000068F_DK2_H1.107,156944,157461,156512
000068F_DK2_H1,+,158958,158982,000068F_DK2_H1.112,158982,161869,158854
000068F_DK2_H1,+,159200,159222,000068F_DK2_H1.112,159222,161869,158854
000068F_DK2_H1,+,159259,159274,000068F_DK2_H1.112,159274,161869,158854
000068F_DK2_H1,+,160646,160669,000068F_DK2_H1.112,160669,161869,158854
000068F_DK2_H1,+,161696,161718,000068F_DK2_H1.112,161718,161869,158854
000068F_DK2_H1,+,161999,162017,000068F_DK2_H1.113,162017,162462,161902
000068F_DK2_H1,+,162098,162120,000068F_DK2_H1.113,162120,162462,161902
000068F_DK2_H1,+,162222,162243,000068F_DK2_H1.113,162243,162462,161902
000068F_DK2_H1,+,162341,162363,000068F_DK2_H1.113,162363,162462,161902
000068F_DK2_H1,+,166703,166799,000068F_DK2_H1.115,166799,166893,166614
000068F_DK2_H1,+,169986,170062,000068F_DK2_H1.117,170062,170213,169759
000068F_DK2_H1,+,170886,170910,000068F_DK2_H1.118,170910,172520,170660
000068F_DK2_H1,+,170990,171012,000068F_DK2_H1.118,171012,172520,170660
000068F_DK2_H1,+,171592,171617,000068F_DK2_H1.118,171617,172520,170660
000068F_DK2_H1,+,171806,171831,000068F_DK2_H1.118,171831,172520,170660
000068F_DK2_H2,+,38584,38608,000068F_DK2_H2.27,38608,40784,38446
000068F_DK2_H2,+,38775,38797,000068F_DK2_H2.27,38797,40784,38446
000068F_DK2_H2,+,39938,39962,000068F_DK2_H2.27,39962,40784,38446
000068F_DK2_H2,+,40080,40103,000068F_DK2_H2.27,40103,40784,38446
000068F_DK2_H2,+,40243,40265,000068F_DK2_H2.27,40265,40784,38446
000068F_DK2_H2,+,46586,46605,000068F_DK2_H2.33,46605,47256,46391
000068F_DK2_H2,+,58895,58923,000068F_DK2_H2.37,58923,59317,58894
000068F_DK2_H2,+,61069,61093,000068F_DK2_H2.39,61093,61691,60739
000068F_DK2_H2,+,70607,70631,000068F_DK2_H2.45,70631,71386,70485
000068F_DK2_H2,+,70748,70768,000068F_DK2_H2.45,70768,71386,70485
000068F_DK2_H2,+,70838,70866,000068F_DK2_H2.45,70866,71386,70485
000068F_DK2_H2,+,71789,71810,000068F_DK2_H2.46,71810,72662,71395
000068F_DK2_H2,+,71872,71941,000068F_DK2_H2.46,71941,72662,71395
000068F_DK2_H2,+,72209,72233,000068F_DK2_H2.46,72233,72662,71395
000068F_DK2_H2,+,72396,72420,000068F_DK2_H2.46,72420,72662,71395
000068F_DK2_H2,+,72483,72504,000068F_DK2_H2.46,72504,72662,71395
000068F_DK2_H2,+,79632,79660,000068F_DK2_H2.50,79660,80198,79426
000068F_DK2_H2,+,81216,81237,000068F_DK2_H2.52,81237,81585,81073
000068F_DK2_H2,+,81373,81398,000068F_DK2_H2.52,81398,81585,81073
000068F_DK2_H2,+,85323,85345,000068F_DK2_H2.55,85345,85821,85130
000068F_DK2_H2,+,85454,85477,000068F_DK2_H2.55,85477,85821,85130
000068F_DK2_H2,+,85610,85636,000068F_DK2_H2.55,85636,85821,85130
000068F_DK2_H2,+,89727,89757,000068F_DK2_H2.60,89757,91073,89565
000068F_DK2_H2,+,89846,89870,000068F_DK2_H2.60,89870,91073,89565
000068F_DK2_H2,+,90144,90166,000068F_DK2_H2.60,90166,91073,89565
000068F_DK2_H2,+,90570,90598,000068F_DK2_H2.60,90598,91073,89565
000068F_DK2_H2,+,126930,126952,000068F_DK2_H2.82,126952,127579,126562
000068F_DK2_H2,+,127397,127419,000068F_DK2_H2.82,127419,127579,126562
000068F_DK2_H2,+,135399,135454,000068F_DK2_H2.89,135454,135871,135183
000068F_DK2_H2,+,135523,135559,000068F_DK2_H2.89,135559,135871,135183
000068F_DK2_H2,+,135765,135796,000068F_DK2_H2.89,135796,135871,135183
000068F_DK2_H2,+,135963,135983,000068F_DK2_H2.90,135983,136562,135873
000068F_DK2_H2,+,136230,136264,000068F_DK2_H2.90,136264,136562,135873
000068F_DK2_H2,+,157713,157732,000068F_DK2_H2.101,157732,159437,157573
000068F_DK2_H2,+,159010,159034,000068F_DK2_H2.101,159034,159437,157573
000068F_DK2_H2,+,159252,159274,000068F_DK2_H2.101,159274,159437,157573
000068F_DK2_H2,+,162822,162844,000068F_DK2_H2.104,162844,166760,162551
000068F_DK2_H2,+,164713,164740,000068F_DK2_H2.104,164740,166760,162551
000068F_DK2_H2,+,165846,165867,000068F_DK2_H2.104,165867,166760,162551
000068F_DK2_H2,+,166337,166361,000068F_DK2_H2.104,166361,166760,162551
000069F_DK2_H1,+,6712,6736,000069F_DK2_H1.5,6736,8374,6610
000069F_DK2_H1,+,16483,16505,000069F_DK2_H1.10,16505,17155,14188
000069F_DK2_H1,+,18839,18861,000069F_DK2_H1.13,18861,19640,18618
000069F_DK2_H1,+,18946,18975,000069F_DK2_H1.13,18975,19640,18618
000069F_DK2_H1,+,20638,20660,000069F_DK2_H1.14,20660,24968,19673
000069F_DK2_H1,+,20951,20972,000069F_DK2_H1.14,20972,24968,19673
000069F_DK2_H1,+,22063,22086,000069F_DK2_H1.14,22086,24968,19673
000069F_DK2_H1,+,22574,22596,000069F_DK2_H1.14,22596,24968,19673
000069F_DK2_H1,+,24636,24660,000069F_DK2_H1.14,24660,24968,19673
000069F_DK2_H1,+,24727,24803,000069F_DK2_H1.14,24803,24968,19673
000069F_DK2_H1,+,24915,24939,000069F_DK2_H1.14,24939,24968,19673
000069F_DK2_H1,+,38825,38847,000069F_DK2_H1.19,38847,42339,38573
000069F_DK2_H1,+,38950,38974,000069F_DK2_H1.19,38974,42339,38573
000069F_DK2_H1,+,39074,39151,000069F_DK2_H1.19,39151,42339,38573
000069F_DK2_H1,+,42192,42214,000069F_DK2_H1.19,42214,42339,38573
000069F_DK2_H1,+,48089,48113,000069F_DK2_H1.23,48113,48784,47945
000069F_DK2_H1,+,48237,48257,000069F_DK2_H1.23,48257,48784,47945
000069F_DK2_H1,+,48521,48537,000069F_DK2_H1.23,48537,48784,47945
000069F_DK2_H1,+,48695,48722,000069F_DK2_H1.23,48722,48784,47945
000069F_DK2_H1,+,55649,55673,000069F_DK2_H1.30,55673,59814,55472
000069F_DK2_H1,+,58096,58121,000069F_DK2_H1.30,58121,59814,55472
000069F_DK2_H1,+,58395,58423,000069F_DK2_H1.30,58423,59814,55472
000069F_DK2_H1,+,58552,58574,000069F_DK2_H1.30,58574,59814,55472
000069F_DK2_H1,+,58725,58801,000069F_DK2_H1.30,58801,59814,55472
000069F_DK2_H1,+,58898,58921,000069F_DK2_H1.30,58921,59814,55472
000069F_DK2_H1,+,65675,65761,000069F_DK2_H1.32,65761,67036,65579
000069F_DK2_H1,+,65796,65820,000069F_DK2_H1.32,65820,67036,65579
000069F_DK2_H1,+,65968,66005,000069F_DK2_H1.32,66005,67036,65579
000069F_DK2_H1,+,66963,66992,000069F_DK2_H1.32,66992,67036,65579
000069F_DK2_H1,+,76456,76478,000069F_DK2_H1.37,76478,80181,76228
000069F_DK2_H1,+,76761,76783,000069F_DK2_H1.37,76783,80181,76228
000069F_DK2_H1,+,77127,77149,000069F_DK2_H1.37,77149,80181,76228
000069F_DK2_H1,+,80036,80060,000069F_DK2_H1.37,80060,80181,76228
000069F_DK2_H1,+,85133,85153,000069F_DK2_H1.40,85153,88790,84886
000069F_DK2_H1,+,85436,85461,000069F_DK2_H1.40,85461,88790,84886
000069F_DK2_H1,+,91706,91727,000069F_DK2_H1.42,91727,95420,91445
000069F_DK2_H1,+,92010,92034,000069F_DK2_H1.42,92034,95420,91445
000069F_DK2_H1,+,95285,95307,000069F_DK2_H1.42,95307,95420,91445
000069F_DK2_H1,+,98478,98500,000069F_DK2_H1.45,98500,99559,98439
000069F_DK2_H1,+,98742,98763,000069F_DK2_H1.45,98763,99559,98439
000069F_DK2_H1,+,104244,104267,000069F_DK2_H1.48,104267,104447,104178
000069F_DK2_H1,+,104617,104652,000069F_DK2_H1.49,104652,105670,104472
000069F_DK2_H1,+,105072,105092,000069F_DK2_H1.49,105092,105670,104472
000069F_DK2_H1,+,105364,105387,000069F_DK2_H1.49,105387,105670,104472
000069F_DK2_H1,+,105813,105840,000069F_DK2_H1.50,105840,107006,105672
000069F_DK2_H1,+,106001,106021,000069F_DK2_H1.50,106021,107006,105672
000069F_DK2_H1,+,106465,106484,000069F_DK2_H1.50,106484,107006,105672
000069F_DK2_H1,+,106735,106757,000069F_DK2_H1.50,106757,107006,105672
000069F_DK2_H2,+,44403,44425,000069F_DK2_H2.21,44425,47925,44145
000069F_DK2_H2,+,44708,44729,000069F_DK2_H2.21,44729,47925,44145
000069F_DK2_H2,+,47776,47799,000069F_DK2_H2.21,47799,47925,44145
000069F_DK2_H2,+,80575,80597,000069F_DK2_H2.36,80597,84240,80253
000069F_DK2_H2,+,80880,80908,000069F_DK2_H2.36,80908,84240,80253
000069F_DK2_H2,+,100384,100411,000069F_DK2_H2.44,100411,104143,100122
000069F_DK2_H2,+,100694,100716,000069F_DK2_H2.44,100716,104143,100122
000069F_DK2_H2,+,101060,101084,000069F_DK2_H2.44,101084,104143,100122
000069F_DK2_H2,+,104001,104024,000069F_DK2_H2.44,104024,104143,100122
000070F_DK2_H1,+,1360,1389,000070F_DK2_H1.1,1389,2683,1178
000070F_DK2_H1,+,3077,3099,000070F_DK2_H1.2,3099,3911,2727
000070F_DK2_H1,+,3261,3284,000070F_DK2_H1.2,3284,3911,2727
000070F_DK2_H1,+,3682,3703,000070F_DK2_H1.2,3703,3911,2727
000070F_DK2_H1,+,4549,4598,000070F_DK2_H1.3,4598,4835,3935
000070F_DK2_H1,+,9897,9916,000070F_DK2_H1.7,9916,10319,9773
000070F_DK2_H1,+,15771,15790,000070F_DK2_H1.14,15790,16737,15732
000070F_DK2_H1,+,15919,15944,000070F_DK2_H1.14,15944,16737,15732
000070F_DK2_H1,+,16058,16086,000070F_DK2_H1.14,16086,16737,15732
000070F_DK2_H1,+,16223,16254,000070F_DK2_H1.14,16254,16737,15732
000070F_DK2_H1,+,16587,16606,000070F_DK2_H1.14,16606,16737,15732
000070F_DK2_H1,+,16874,16898,000070F_DK2_H1.15,16898,18365,16792
000070F_DK2_H1,+,17824,17848,000070F_DK2_H1.15,17848,18365,16792
000070F_DK2_H1,+,18107,18128,000070F_DK2_H1.15,18128,18365,16792
000070F_DK2_H1,+,20085,20112,000070F_DK2_H1.16,20112,20186,18537
000070F_DK2_H1,+,36918,36944,000070F_DK2_H1.23,36944,38521,36806
000070F_DK2_H1,+,37263,37301,000070F_DK2_H1.23,37301,38521,36806
000070F_DK2_H1,+,38127,38149,000070F_DK2_H1.23,38149,38521,36806
000070F_DK2_H1,+,38264,38286,000070F_DK2_H1.23,38286,38521,36806
000070F_DK2_H1,+,40848,40869,000070F_DK2_H1.26,40869,42416,40676
000070F_DK2_H1,+,41099,41132,000070F_DK2_H1.26,41132,42416,40676
000070F_DK2_H1,+,42130,42153,000070F_DK2_H1.26,42153,42416,40676
000070F_DK2_H1,+,48436,48461,000070F_DK2_H1.30,48461,48693,47744
000070F_DK2_H1,+,57572,57594,000070F_DK2_H1.34,57594,61505,57155
000070F_DK2_H1,+,59671,59693,000070F_DK2_H1.34,59693,61505,57155
000070F_DK2_H1,+,60810,60835,000070F_DK2_H1.34,60835,61505,57155
000070F_DK2_H1,+,61284,61306,000070F_DK2_H1.34,61306,61505,57155
000070F_DK2_H1,+,61400,61423,000070F_DK2_H1.34,61423,61505,57155
000070F_DK2_H1,+,61647,61674,000070F_DK2_H1.35,61674,62562,61568
000070F_DK2_H1,+,61966,61991,000070F_DK2_H1.35,61991,62562,61568
000070F_DK2_H1,+,62139,62161,000070F_DK2_H1.35,62161,62562,61568
000070F_DK2_H1,+,70781,70802,000070F_DK2_H1.39,70802,71777,70640
000070F_DK2_H1,+,71143,71164,000070F_DK2_H1.39,71164,71777,70640
000070F_DK2_H1,+,71362,71385,000070F_DK2_H1.39,71385,71777,70640
000070F_DK2_H1,+,82101,82125,000070F_DK2_H1.41,82125,83209,81758
000070F_DK2_H1,+,82669,82691,000070F_DK2_H1.41,82691,83209,81758
000070F_DK2_H1,+,84778,84799,000070F_DK2_H1.43,84799,85270,84659
000070F_DK2_H1,+,84997,85026,000070F_DK2_H1.43,85026,85270,84659
000070F_DK2_H1,+,87355,87380,000070F_DK2_H1.46,87380,87932,86934
000070F_DK2_H1,+,87663,87687,000070F_DK2_H1.46,87687,87932,86934
000070F_DK2_H2,+,4940,4969,000070F_DK2_H2.4,4969,5307,4670
000070F_DK2_H2,+,5105,5126,000070F_DK2_H2.4,5126,5307,4670
000070F_DK2_H2,+,14087,14113,000070F_DK2_H2.10,14113,14286,12757
000070F_DK2_H2,+,43605,43630,000070F_DK2_H2.26,43630,44896,43570
000070F_DK2_H2,+,62779,62802,000070F_DK2_H2.36,62802,66455,62505
000070F_DK2_H2,+,63320,63348,000070F_DK2_H2.36,63348,66455,62505
000070F_DK2_H2,+,63450,63472,000070F_DK2_H2.36,63472,66455,62505
000070F_DK2_H2,+,63861,63881,000070F_DK2_H2.36,63881,66455,62505
000070F_DK2_H2,+,64754,64780,000070F_DK2_H2.36,64780,66455,62505
000070F_DK2_H2,+,64903,64958,000070F_DK2_H2.36,64958,66455,62505
000070F_DK2_H2,+,65145,65176,000070F_DK2_H2.36,65176,66455,62505
000070F_DK2_H2,+,65943,65967,000070F_DK2_H2.36,65967,66455,62505
000070F_DK2_H2,+,66878,66901,000070F_DK2_H2.37,66901,69842,66476
000070F_DK2_H2,+,67098,67121,000070F_DK2_H2.37,67121,69842,66476
000070F_DK2_H2,+,67617,67636,000070F_DK2_H2.37,67636,69842,66476
000070F_DK2_H2,+,68072,68092,000070F_DK2_H2.37,68092,69842,66476
000070F_DK2_H2,+,68536,68557,000070F_DK2_H2.37,68557,69842,66476
000070F_DK2_H2,+,68702,68724,000070F_DK2_H2.37,68724,69842,66476
000070F_DK2_H2,+,68914,68936,000070F_DK2_H2.37,68936,69842,66476
000070F_DK2_H2,+,69308,69329,000070F_DK2_H2.37,69329,69842,66476
000071F_DK2_H1,+,827,857,000071F_DK2_H1.1,857,3121,766
000071F_DK2_H1,+,1029,1055,000071F_DK2_H1.1,1055,3121,766
000071F_DK2_H1,+,1204,1226,000071F_DK2_H1.1,1226,3121,766
000071F_DK2_H1,+,1357,1381,000071F_DK2_H1.1,1381,3121,766
000071F_DK2_H1,+,1843,1868,000071F_DK2_H1.1,1868,3121,766
000071F_DK2_H1,+,2844,2868,000071F_DK2_H1.1,2868,3121,766
000071F_DK2_H1,+,9832,9857,000071F_DK2_H1.3,9857,10807,9726
000071F_DK2_H1,+,9983,10008,000071F_DK2_H1.3,10008,10807,9726
000071F_DK2_H1,+,10436,10464,000071F_DK2_H1.3,10464,10807,9726
000071F_DK2_H1,+,10921,10954,000071F_DK2_H1.4,10954,11962,10809
000071F_DK2_H1,+,11173,11211,000071F_DK2_H1.4,11211,11962,10809
000071F_DK2_H1,+,11309,11331,000071F_DK2_H1.4,11331,11962,10809
000071F_DK2_H1,+,12713,12736,000071F_DK2_H1.5,12736,12897,12027
000071F_DK2_H1,+,13019,13043,000071F_DK2_H1.6,13043,15149,12948
000071F_DK2_H1,+,13117,13139,000071F_DK2_H1.6,13139,15149,12948
000071F_DK2_H1,+,13292,13313,000071F_DK2_H1.6,13313,15149,12948
000071F_DK2_H1,+,13420,13441,000071F_DK2_H1.6,13441,15149,12948
000071F_DK2_H1,+,13583,13608,000071F_DK2_H1.6,13608,15149,12948
000071F_DK2_H1,+,17251,17273,000071F_DK2_H1.8,17273,18431,16421
000071F_DK2_H1,+,17456,17495,000071F_DK2_H1.8,17495,18431,16421
000071F_DK2_H1,+,24730,24756,000071F_DK2_H1.14,24756,26282,24299
000071F_DK2_H1,+,25181,25206,000071F_DK2_H1.14,25206,26282,24299
000071F_DK2_H1,+,25526,25548,000071F_DK2_H1.14,25548,26282,24299
000071F_DK2_H1,+,26474,26504,000071F_DK2_H1.15,26504,27631,26316
000071F_DK2_H1,+,26617,26642,000071F_DK2_H1.15,26642,27631,26316
000071F_DK2_H1,+,26951,26973,000071F_DK2_H1.15,26973,27631,26316
000071F_DK2_H1,+,30162,30185,000071F_DK2_H1.18,30185,30675,29986
000071F_DK2_H1,+,30358,30385,000071F_DK2_H1.18,30385,30675,29986
000071F_DK2_H1,+,30881,30903,000071F_DK2_H1.19,30903,31694,30721
000071F_DK2_H1,+,31015,31040,000071F_DK2_H1.19,31040,31694,30721
000071F_DK2_H1,+,31603,31628,000071F_DK2_H1.19,31628,31694,30721
000071F_DK2_H1,+,34288,34313,000071F_DK2_H1.21,34313,35488,33934
000071F_DK2_H1,+,34520,34542,000071F_DK2_H1.21,34542,35488,33934
000071F_DK2_H1,+,34972,34995,000071F_DK2_H1.21,34995,35488,33934
000071F_DK2_H1,+,35163,35191,000071F_DK2_H1.21,35191,35488,33934
000071F_DK2_H1,+,35282,35307,000071F_DK2_H1.21,35307,35488,33934
000071F_DK2_H1,+,36030,36054,000071F_DK2_H1.22,36054,38029,35519
000071F_DK2_H1,+,36292,36316,000071F_DK2_H1.22,36316,38029,35519
000071F_DK2_H1,+,36470,36492,000071F_DK2_H1.22,36492,38029,35519
000071F_DK2_H1,+,39505,39529,000071F_DK2_H1.24,39529,50637,39339
000071F_DK2_H1,+,39661,39683,000071F_DK2_H1.24,39683,50637,39339
000071F_DK2_H1,+,39895,39918,000071F_DK2_H1.24,39918,50637,39339
000071F_DK2_H1,+,40443,40465,000071F_DK2_H1.24,40465,50637,39339
000071F_DK2_H1,+,51332,51357,000071F_DK2_H1.26,51357,53829,51202
000071F_DK2_H1,+,51755,51779,000071F_DK2_H1.26,51779,53829,51202
000071F_DK2_H1,+,51954,51976,000071F_DK2_H1.26,51976,53829,51202
000071F_DK2_H1,+,52142,52164,000071F_DK2_H1.26,52164,53829,51202
000071F_DK2_H1,+,61469,61493,000071F_DK2_H1.35,61493,72824,61187
000071F_DK2_H1,+,61605,61630,000071F_DK2_H1.35,61630,72824,61187
000071F_DK2_H1,+,72594,72645,000071F_DK2_H1.35,72645,72824,61187
000071F_DK2_H1,+,75157,75182,000071F_DK2_H1.40,75182,76579,74988
000071F_DK2_H1,+,76171,76193,000071F_DK2_H1.40,76193,76579,74988
000071F_DK2_H1,+,76337,76359,000071F_DK2_H1.40,76359,76579,74988
000071F_DK2_H1,+,77105,77144,000071F_DK2_H1.41,77144,77448,76591
000071F_DK2_H1,+,80999,81024,000071F_DK2_H1.48,81024,82415,80900
000071F_DK2_H1,+,81155,81178,000071F_DK2_H1.48,81178,82415,80900
000071F_DK2_H1,+,81406,81427,000071F_DK2_H1.48,81427,82415,80900
000071F_DK2_H1,+,81655,81677,000071F_DK2_H1.48,81677,82415,80900
000071F_DK2_H1,+,83820,83843,000071F_DK2_H1.50,83843,83917,83577
000071F_DK2_H1,+,86537,86562,000071F_DK2_H1.52,86562,89864,86433
000071F_DK2_H1,+,86669,86693,000071F_DK2_H1.52,86693,89864,86433
000071F_DK2_H1,+,87950,87972,000071F_DK2_H1.52,87972,89864,86433
000071F_DK2_H1,+,89656,89680,000071F_DK2_H1.52,89680,89864,86433
000071F_DK2_H1,+,91798,91820,000071F_DK2_H1.56,91820,92414,91591
000071F_DK2_H1,+,92265,92289,000071F_DK2_H1.56,92289,92414,91591
000071F_DK2_H1,+,94175,94197,000071F_DK2_H1.60,94197,95150,94135
000071F_DK2_H1,+,94361,94380,000071F_DK2_H1.60,94380,95150,94135
000071F_DK2_H1,+,94639,94661,000071F_DK2_H1.60,94661,95150,94135
000071F_DK2_H1,+,94800,94824,000071F_DK2_H1.60,94824,95150,94135
000071F_DK2_H1,+,95009,95034,000071F_DK2_H1.60,95034,95150,94135
000071F_DK2_H1,+,99098,99122,000071F_DK2_H1.63,99122,99292,98078
